world,node,child,value_1
hard_hallway_1,N11274,N45849,0.25
hard_hallway_1,N11274,N35601,0.25
hard_hallway_1,N11274,N42853,0.25
hard_hallway_1,N25430,N86272,0.5
hard_hallway_1,N25430,N82165,0.5
hard_hallway_1,N77386,N68315,0.5
hard_hallway_1,N77386,N57653,0.5
hard_hallway_1,N13504,N11164,0.25
hard_hallway_1,N13504,N36576,0.25
hard_hallway_1,N13504,N24387,0.25
hard_hallway_1,N13504,N64460,0.25
hard_hallway_1,N93188,N63904,0.5
hard_hallway_1,N93188,N24373,0.5
hard_hallway_1,N37544,N26460,0.25
hard_hallway_1,N37544,N26967,0.25
hard_hallway_1,N37544,N67516,0.25
hard_hallway_1,N37544,N47737,0.25
hard_hallway_1,N95210,N54191,0.5
hard_hallway_1,N95210,N51002,0.5
hard_hallway_1,N19952,N80439,0.5
hard_hallway_1,N19952,N37985,0.5
hard_hallway_1,N90150,N14755,0.25
hard_hallway_1,N90150,N34726,0.25
hard_hallway_1,N90150,N23894,0.25
hard_hallway_1,N90150,N26646,0.25
hard_hallway_1,N47030,N31099,0.5
hard_hallway_1,N47030,N27126,0.5
hard_hallway_1,N44259,N80046,0.25
hard_hallway_1,N44259,N17749,0.25
hard_hallway_1,N44259,N80411,0.25
hard_hallway_1,N44259,N79760,0.25
hard_hallway_1,N58478,N47040,0.5
hard_hallway_1,N58478,N69400,0.5
hard_hallway_1,N61508,N78928,0.25
hard_hallway_1,N61508,N37408,0.25
hard_hallway_1,N61508,N96929,0.25
hard_hallway_1,N61508,N66152,0.25
hard_hallway_1,N32123,N29865,0.5
hard_hallway_1,N32123,N60126,0.5
hard_hallway_1,N32425,N35414,0.25
hard_hallway_1,N32425,N22971,0.25
hard_hallway_1,N32425,N68052,0.25
hard_hallway_1,N32425,N20713,0.25
hard_hallway_1,N99879,N11319,0.5
hard_hallway_1,N99879,N85490,0.5
hard_hallway_1,N64329,N85906,0.25
hard_hallway_1,N64329,N72573,0.25
hard_hallway_1,N64329,N67835,0.25
hard_hallway_1,N64329,N61975,0.25
hard_hallway_1,N43442,N46143,0.5
hard_hallway_1,N43442,N44917,0.5
hard_hallway_1,N97987,N13906,0.25
hard_hallway_1,N97987,N99229,0.25
hard_hallway_1,N97987,N65728,0.25
hard_hallway_1,N97987,N66915,0.25
hard_hallway_1,N65522,N68753,0.5
hard_hallway_1,N65522,N87057,0.5
hard_hallway_1,N52164,N35876,0.5
hard_hallway_1,N52164,N27720,0.5
hard_hallway_1,N59561,N76981,0.5
hard_hallway_1,N59561,N68168,0.5
hard_hallway_1,N68746,N41485,0.3333
hard_hallway_1,N68746,N59020,0.3333
hard_hallway_1,N68746,N28420,0.3333
hard_hallway_1,N90280,N96274,0.5
hard_hallway_1,N90280,N42694,0.5
hard_hallway_1,N10200,N35999,0.25
hard_hallway_1,N10200,N33577,0.25
hard_hallway_1,N10200,N46087,0.25
hard_hallway_1,N10200,N34995,0.25
hard_hallway_1,N25772,N11689,0.5
hard_hallway_1,N25772,N52597,0.5
hard_hallway_1,N18644,N62273,0.5
hard_hallway_1,N18644,N54942,0.5
hard_hallway_1,N30619,N53506,0.25
hard_hallway_1,N30619,N87083,0.25
hard_hallway_1,N30619,N63315,0.25
hard_hallway_1,N30619,N28614,0.25
hard_hallway_1,N54805,N10061,0.5
hard_hallway_1,N54805,N48897,0.5
hard_hallway_1,N20350,N67333,0.25
hard_hallway_1,N20350,N92606,0.25
hard_hallway_1,N20350,N64639,0.25
hard_hallway_1,N20350,N46794,0.25
hard_hallway_1,N98376,N82438,0.5
hard_hallway_1,N98376,N65254,0.5
hard_hallway_1,N99951,N81946,0.5
hard_hallway_1,N99951,N44295,0.5
hard_hallway_1,N21612,N97705,0.25
hard_hallway_1,N21612,N44945,0.25
hard_hallway_1,N21612,N54403,0.25
hard_hallway_1,N21612,N17515,0.25
hard_hallway_1,N27152,N23891,0.5
hard_hallway_1,N27152,N10859,0.5
hard_hallway_1,N22015,N46980,0.25
hard_hallway_1,N22015,N92417,0.25
hard_hallway_1,N22015,N35463,0.25
hard_hallway_1,N22015,N89709,0.25
hard_hallway_1,N80408,N30377,0.5
hard_hallway_1,N80408,N64802,0.5
hard_hallway_1,N18034,N23328,0.25
hard_hallway_1,N18034,N68614,0.25
hard_hallway_1,N18034,N94965,0.25
hard_hallway_1,N18034,N13101,0.25
hard_hallway_1,N24837,N30674,0.3333
hard_hallway_1,N24837,N20872,0.3333
hard_hallway_1,N24837,N16057,0.3333
hard_hallway_1,N21131,N85094,0.5
hard_hallway_1,N21131,N18852,0.5
hard_hallway_1,N73466,N70628,0.5
hard_hallway_1,N73466,N13844,0.5
hard_hallway_1,N37675,N57539,0.25
hard_hallway_1,N37675,N21988,0.25
hard_hallway_1,N37675,N95481,0.25
hard_hallway_1,N37675,N92483,0.25
hard_hallway_1,N66425,N18972,0.5
hard_hallway_1,N66425,N23677,0.5
hard_hallway_1,N79820,N83043,0.5
hard_hallway_1,N79820,N53782,0.5
hard_hallway_1,N20346,N45516,0.5
hard_hallway_1,N20346,N16877,0.5
hard_hallway_1,N38661,N65993,0.5
hard_hallway_1,N38661,N82296,0.5
hard_hallway_1,N57426,N99633,0.25
hard_hallway_1,N57426,N44367,0.25
hard_hallway_1,N57426,N94295,0.25
hard_hallway_1,N57426,N25500,0.25
hard_hallway_1,N98561,N18276,0.5
hard_hallway_1,N98561,N93179,0.5
hard_hallway_1,N51373,N36952,0.5
hard_hallway_1,N51373,N99584,0.5
hard_hallway_1,N82112,N24224,0.25
hard_hallway_1,N82112,N37469,0.25
hard_hallway_1,N82112,N82874,0.25
hard_hallway_1,N82112,N16699,0.25
hard_hallway_1,N42857,N81225,0.3333
hard_hallway_1,N42857,N35699,0.3333
hard_hallway_1,N42857,N79960,0.3333
hard_hallway_1,N38351,N76649,0.5
hard_hallway_1,N38351,N35313,0.5
hard_hallway_1,N48636,N51271,0.5
hard_hallway_1,N48636,N44449,0.5
hard_hallway_1,N92027,N62631,0.25
hard_hallway_1,N92027,N44273,0.25
hard_hallway_1,N92027,N31409,0.25
hard_hallway_1,N92027,N19259,0.25
hard_hallway_1,N98315,N88454,0.25
hard_hallway_1,N98315,N25103,0.25
hard_hallway_1,N98315,N88157,0.25
hard_hallway_1,N98315,N28918,0.25
hard_hallway_1,N99885,N71911,0.3333
hard_hallway_1,N99885,N85220,0.3333
hard_hallway_1,N99885,N22987,0.3333
hard_hallway_1,N30323,N26381,0.3333
hard_hallway_1,N30323,N39229,0.3333
hard_hallway_1,N30323,N30851,0.3333
hard_hallway_1,N36667,N85728,0.3333
hard_hallway_1,N36667,N14012,0.3333
hard_hallway_1,N36667,N60947,0.3333
hard_hallway_1,N12726,N75548,0.3333
hard_hallway_1,N12726,N76179,0.3333
hard_hallway_1,N12726,N47654,0.3333
hard_hallway_1,N34852,N91881,0.5
hard_hallway_1,N34852,N40015,0.5
hard_hallway_1,N18946,N12158,0.5
hard_hallway_1,N18946,N94213,0.5
hard_hallway_1,N42666,N35973,0.3333
hard_hallway_1,N42666,N12178,0.3333
hard_hallway_1,N42666,N76620,0.3333
hard_hallway_1,N62524,N89737,0.25
hard_hallway_1,N62524,N24219,0.25
hard_hallway_1,N62524,N87950,0.25
hard_hallway_1,N62524,N21326,0.25
hard_hallway_1,N85330,N60402,0.5
hard_hallway_1,N85330,N70716,0.5
hard_hallway_1,N96409,N26852,0.5
hard_hallway_1,N96409,N31299,0.5
hard_hallway_1,N78143,N74719,0.25
hard_hallway_1,N78143,N40768,0.25
hard_hallway_1,N78143,N41699,0.25
hard_hallway_1,N78143,N97595,0.25
hard_hallway_1,N73577,N13283,0.3333
hard_hallway_1,N73577,N38558,0.3333
hard_hallway_1,N73577,N40930,0.3333
hard_hallway_1,N68966,N31735,0.25
hard_hallway_1,N68966,N86847,0.25
hard_hallway_1,N68966,N93572,0.25
hard_hallway_1,N68966,N89556,0.25
hard_hallway_1,N41635,N38959,0.5
hard_hallway_1,N41635,N81699,0.5
hard_hallway_1,N35644,N76464,0.5
hard_hallway_1,N35644,N35089,0.5
hard_hallway_1,N53314,N36623,0.3333
hard_hallway_1,N53314,N71810,0.3333
hard_hallway_1,N53314,N40864,0.3333
hard_hallway_1,N95917,N95612,0.25
hard_hallway_1,N95917,N71442,0.25
hard_hallway_1,N95917,N36209,0.25
hard_hallway_1,N95917,N43387,0.25
hard_hallway_1,N81024,N47910,0.25
hard_hallway_1,N81024,N44883,0.25
hard_hallway_1,N81024,N59260,0.25
hard_hallway_1,N81024,N98492,0.25
hard_hallway_1,N37464,N55980,0.25
hard_hallway_1,N37464,N20526,0.25
hard_hallway_1,N37464,N28527,0.25
hard_hallway_1,N37464,N41155,0.25
hard_hallway_1,N64282,N26071,0.25
hard_hallway_1,N64282,N18504,0.25
hard_hallway_1,N64282,N13943,0.25
hard_hallway_1,N64282,N58643,0.25
hard_hallway_1,N69091,N37177,0.25
hard_hallway_1,N69091,N93161,0.25
hard_hallway_1,N69091,N76318,0.25
hard_hallway_1,N69091,N59196,0.25
hard_hallway_1,N51143,N36326,0.25
hard_hallway_1,N51143,N69479,0.25
hard_hallway_1,N51143,N88664,0.25
hard_hallway_1,N51143,N30136,0.25
hard_hallway_1,N33715,N60981,0.3333
hard_hallway_1,N33715,N77290,0.3333
hard_hallway_1,N33715,N93740,0.3333
hard_hallway_1,N52146,N48912,0.5
hard_hallway_1,N52146,N65077,0.5
hard_hallway_1,N81264,N16750,0.5
hard_hallway_1,N81264,N73947,0.5
hard_hallway_1,N96084,N97978,0.25
hard_hallway_1,N96084,N18091,0.25
hard_hallway_1,N96084,N59414,0.25
hard_hallway_1,N96084,N79919,0.25
hard_hallway_1,N46118,N36138,0.5
hard_hallway_1,N46118,N66176,0.5
hard_hallway_1,N60971,N41387,0.5
hard_hallway_1,N60971,N72215,0.5
hard_hallway_1,N61435,N75717,0.5
hard_hallway_1,N61435,N14539,0.5
hard_hallway_1,N57780,N47013,0.5
hard_hallway_1,N57780,N36675,0.5
hard_hallway_1,N77135,N46369,0.25
hard_hallway_1,N77135,N35152,0.25
hard_hallway_1,N77135,N84460,0.25
hard_hallway_1,N77135,N51696,0.25
hard_hallway_1,N31422,N34349,0.5
hard_hallway_1,N31422,N43075,0.5
hard_hallway_1,N95626,N87715,0.5
hard_hallway_1,N95626,N13746,0.5
hard_hallway_1,N65814,N57554,0.25
hard_hallway_1,N65814,N71584,0.25
hard_hallway_1,N65814,N59564,0.25
hard_hallway_1,N65814,N76697,0.25
hard_hallway_1,N21081,N96593,0.5
hard_hallway_1,N21081,N74253,0.5
hard_hallway_1,N11511,N81116,0.5
hard_hallway_1,N11511,N70691,0.5
hard_hallway_1,N71103,N45795,0.5
hard_hallway_1,N71103,N23004,0.5
hard_hallway_1,N94189,N41576,0.3333
hard_hallway_1,N94189,N29011,0.3333
hard_hallway_1,N94189,N78640,0.3333
hard_hallway_1,N45730,N29569,0.5
hard_hallway_1,N45730,N90880,0.5
hard_hallway_1,N74443,N74707,0.25
hard_hallway_1,N74443,N34335,0.25
hard_hallway_1,N74443,N58894,0.25
hard_hallway_1,N74443,N10766,0.25
hard_hallway_1,N75545,N23608,0.5
hard_hallway_1,N75545,N50766,0.5
hard_hallway_1,N24917,N66040,0.5
hard_hallway_1,N24917,N59323,0.5
hard_hallway_1,N40181,N48418,0.25
hard_hallway_1,N40181,N65989,0.25
hard_hallway_1,N40181,N71805,0.25
hard_hallway_1,N40181,N68075,0.25
hard_hallway_1,N24183,N56235,0.5
hard_hallway_1,N24183,N25080,0.5
hard_hallway_1,N59841,N81322,0.25
hard_hallway_1,N59841,N44790,0.25
hard_hallway_1,N59841,N92430,0.25
hard_hallway_1,N59841,N99618,0.25
hard_hallway_1,N29371,N65124,0.5
hard_hallway_1,N29371,N25338,0.5
hard_hallway_1,N91491,N37041,0.25
hard_hallway_1,N91491,N90033,0.25
hard_hallway_1,N91491,N80174,0.25
hard_hallway_1,N91491,N65499,0.25
hard_hallway_1,N94758,N88501,0.5
hard_hallway_1,N94758,N31052,0.5
hard_hallway_1,N29434,N19129,0.25
hard_hallway_1,N29434,N32269,0.25
hard_hallway_1,N29434,N84404,0.25
hard_hallway_1,N29434,N87532,0.25
hard_hallway_1,N40560,N36317,0.5
hard_hallway_1,N40560,N47467,0.5
hard_hallway_1,N34466,N39696,0.5
hard_hallway_1,N34466,N67317,0.5
hard_hallway_1,N92681,N47988,0.5
hard_hallway_1,N92681,N47649,0.5
hard_hallway_1,N81346,N30833,0.5
hard_hallway_1,N81346,N94926,0.5
hard_hallway_1,N29622,N25980,0.3333
hard_hallway_1,N29622,N93635,0.3333
hard_hallway_1,N29622,N32295,0.3333
hard_hallway_1,N46583,N73714,0.5
hard_hallway_1,N46583,N85093,0.5
hard_hallway_1,N31638,N59760,0.25
hard_hallway_1,N31638,N10740,0.25
hard_hallway_1,N31638,N67120,0.25
hard_hallway_1,N31638,N28061,0.25
hard_hallway_1,N67014,N29316,0.5
hard_hallway_1,N67014,N62936,0.5
hard_hallway_1,N70291,N70202,0.5
hard_hallway_1,N70291,N90700,0.5
hard_hallway_1,N67187,N10023,0.25
hard_hallway_1,N67187,N46586,0.25
hard_hallway_1,N67187,N11557,0.25
hard_hallway_1,N67187,N26914,0.25
hard_hallway_1,N34762,N46421,0.25
hard_hallway_1,N34762,N59854,0.25
hard_hallway_1,N34762,N29752,0.25
hard_hallway_1,N34762,N82487,0.25
hard_hallway_1,N88448,N44603,0.25
hard_hallway_1,N88448,N17344,0.25
hard_hallway_1,N88448,N84950,0.25
hard_hallway_1,N88448,N13463,0.25
hard_hallway_1,N29488,N36240,0.25
hard_hallway_1,N29488,N67300,0.25
hard_hallway_1,N29488,N24190,0.25
hard_hallway_1,N29488,N10987,0.25
hard_hallway_1,N79523,N16343,0.25
hard_hallway_1,N79523,N30422,0.25
hard_hallway_1,N79523,N36591,0.25
hard_hallway_1,N79523,N57583,0.25
hard_hallway_1,N79813,N88496,0.25
hard_hallway_1,N79813,N46671,0.25
hard_hallway_1,N79813,N65135,0.25
hard_hallway_1,N79813,N76907,0.25
hard_hallway_1,N59632,N26592,0.25
hard_hallway_1,N59632,N13309,0.25
hard_hallway_1,N59632,N59160,0.25
hard_hallway_1,N59632,N77633,0.25
hard_hallway_1,N86242,N41042,0.5
hard_hallway_1,N86242,N29254,0.5
hard_hallway_1,N62643,N83408,0.25
hard_hallway_1,N62643,N70836,0.25
hard_hallway_1,N62643,N32205,0.25
hard_hallway_1,N62643,N78750,0.25
hard_hallway_1,N98452,N93785,0.5
hard_hallway_1,N98452,N91407,0.5
hard_hallway_1,N30259,N61448,0.5
hard_hallway_1,N30259,N82934,0.5
hard_hallway_1,N46040,N71595,0.25
hard_hallway_1,N46040,N21350,0.25
hard_hallway_1,N46040,N92214,0.25
hard_hallway_1,N46040,N30888,0.25
hard_hallway_1,N45342,N52526,0.5
hard_hallway_1,N45342,N11229,0.5
hard_hallway_1,N59324,N12608,0.25
hard_hallway_1,N59324,N73014,0.25
hard_hallway_1,N59324,N26020,0.25
hard_hallway_1,N59324,N75507,0.25
hard_hallway_1,N16375,N41524,0.25
hard_hallway_1,N16375,N26639,0.25
hard_hallway_1,N16375,N75566,0.25
hard_hallway_1,N16375,N46339,0.25
hard_hallway_1,N69766,N55657,0.5
hard_hallway_1,N69766,N53933,0.5
hard_hallway_1,N72941,N27403,0.5
hard_hallway_1,N72941,N69262,0.5
hard_hallway_1,N36202,N41891,0.25
hard_hallway_1,N36202,N90291,0.25
hard_hallway_1,N36202,N17194,0.25
hard_hallway_1,N36202,N87182,0.25
hard_hallway_1,N79961,N29459,0.25
hard_hallway_1,N79961,N98219,0.25
hard_hallway_1,N79961,N26998,0.25
hard_hallway_1,N79961,N89530,0.25
hard_hallway_1,N11570,N93058,0.25
hard_hallway_1,N11570,N30273,0.25
hard_hallway_1,N11570,N63542,0.25
hard_hallway_1,N11570,N70633,0.25
hard_hallway_1,N23503,N56058,0.25
hard_hallway_1,N23503,N10741,0.25
hard_hallway_1,N23503,N34020,0.25
hard_hallway_1,N23503,N66701,0.25
hard_hallway_1,N88455,N19975,0.25
hard_hallway_1,N88455,N59266,0.25
hard_hallway_1,N88455,N20931,0.25
hard_hallway_1,N88455,N31911,0.25
hard_hallway_1,N34903,N46624,0.25
hard_hallway_1,N34903,N52938,0.25
hard_hallway_1,N34903,N56076,0.25
hard_hallway_1,N34903,N37559,0.25
hard_hallway_1,N21423,N59435,0.25
hard_hallway_1,N21423,N93368,0.25
hard_hallway_1,N21423,N92176,0.25
hard_hallway_1,N21423,N33284,0.25
hard_hallway_1,N26950,N64806,0.25
hard_hallway_1,N26950,N92866,0.25
hard_hallway_1,N26950,N52296,0.25
hard_hallway_1,N26950,N42166,0.25
hard_hallway_1,N12838,N98467,0.5
hard_hallway_1,N12838,N62069,0.5
hard_hallway_1,N61379,N38113,0.5
hard_hallway_1,N61379,N56514,0.5
hard_hallway_1,N24217,N38532,0.25
hard_hallway_1,N24217,N54964,0.25
hard_hallway_1,N24217,N73963,0.25
hard_hallway_1,N24217,N84072,0.25
hard_hallway_1,N50107,N52985,0.5
hard_hallway_1,N50107,N15962,0.5
hard_hallway_1,N27677,N64022,0.25
hard_hallway_1,N27677,N71063,0.25
hard_hallway_1,N27677,N51863,0.25
hard_hallway_1,N27677,N76728,0.25
hard_hallway_1,N18388,N58676,0.5
hard_hallway_1,N18388,N38404,0.5
hard_hallway_1,N86756,N11224,0.25
hard_hallway_1,N86756,N84684,0.25
hard_hallway_1,N86756,N16189,0.25
hard_hallway_1,N86756,N99846,0.25
hard_hallway_1,N31827,N34001,0.5
hard_hallway_1,N31827,N23176,0.5
hard_hallway_1,N97383,N22433,0.25
hard_hallway_1,N97383,N30164,0.25
hard_hallway_1,N97383,N28922,0.25
hard_hallway_1,N97383,N99118,0.25
hard_hallway_1,N53888,N43450,0.5
hard_hallway_1,N53888,N41708,0.5
hard_hallway_1,N18929,N76834,0.5
hard_hallway_1,N18929,N90892,0.5
hard_hallway_1,N32469,N54201,0.5
hard_hallway_1,N32469,N49333,0.5
hard_hallway_1,N66250,N47874,0.3333
hard_hallway_1,N66250,N66872,0.3333
hard_hallway_1,N66250,N60224,0.3333
hard_hallway_1,N73558,N29808,0.5
hard_hallway_1,N73558,N15210,0.5
hard_hallway_1,N14639,N64842,0.25
hard_hallway_1,N14639,N12956,0.25
hard_hallway_1,N14639,N88155,0.25
hard_hallway_1,N14639,N24114,0.25
hard_hallway_1,N48874,N41584,0.5
hard_hallway_1,N48874,N42265,0.5
hard_hallway_1,N81115,N91823,0.5
hard_hallway_1,N81115,N13031,0.5
hard_hallway_1,N99452,N39054,0.25
hard_hallway_1,N99452,N38367,0.25
hard_hallway_1,N99452,N50318,0.25
hard_hallway_1,N99452,N32754,0.25
hard_hallway_1,N62236,N24398,0.5
hard_hallway_1,N62236,N77625,0.5
hard_hallway_1,N20176,N80915,0.25
hard_hallway_1,N20176,N10302,0.25
hard_hallway_1,N20176,N37779,0.25
hard_hallway_1,N20176,N98497,0.25
hard_hallway_1,N10778,N83907,0.5
hard_hallway_1,N10778,N34114,0.5
hard_hallway_1,N17119,N22705,0.25
hard_hallway_1,N17119,N14758,0.25
hard_hallway_1,N17119,N82879,0.25
hard_hallway_1,N17119,N34381,0.25
hard_hallway_1,N41301,N33170,0.25
hard_hallway_1,N41301,N17149,0.25
hard_hallway_1,N41301,N17968,0.25
hard_hallway_1,N41301,N38884,0.25
hard_hallway_1,N11146,N51896,0.5
hard_hallway_1,N11146,N92820,0.5
hard_hallway_1,N92843,N28701,0.5
hard_hallway_1,N92843,N60077,0.5
hard_hallway_1,N61586,N59464,0.25
hard_hallway_1,N61586,N49112,0.25
hard_hallway_1,N61586,N94781,0.25
hard_hallway_1,N61586,N52989,0.25
hard_hallway_1,N48312,N28670,0.5
hard_hallway_1,N48312,N42394,0.5
hard_hallway_1,N52598,N54620,0.25
hard_hallway_1,N52598,N50442,0.25
hard_hallway_1,N52598,N65036,0.25
hard_hallway_1,N52598,N59557,0.25
hard_hallway_1,N27397,N10922,0.5
hard_hallway_1,N27397,N57487,0.5
hard_hallway_1,N88526,N27709,0.25
hard_hallway_1,N88526,N75092,0.25
hard_hallway_1,N88526,N16118,0.25
hard_hallway_1,N88526,N86380,0.25
hard_hallway_1,N59059,N20864,0.25
hard_hallway_1,N59059,N23607,0.25
hard_hallway_1,N59059,N86689,0.25
hard_hallway_1,N59059,N29335,0.25
hard_hallway_1,N42336,N18075,0.25
hard_hallway_1,N42336,N96637,0.25
hard_hallway_1,N42336,N92752,0.25
hard_hallway_1,N42336,N30460,0.25
hard_hallway_1,N86003,N83140,0.25
hard_hallway_1,N86003,N10461,0.25
hard_hallway_1,N86003,N76691,0.25
hard_hallway_1,N86003,N20506,0.25
hard_hallway_1,N74517,N37107,0.25
hard_hallway_1,N74517,N18768,0.25
hard_hallway_1,N74517,N71176,0.25
hard_hallway_1,N74517,N74869,0.25
hard_hallway_1,N47193,N12569,0.25
hard_hallway_1,N47193,N11518,0.25
hard_hallway_1,N47193,N69345,0.25
hard_hallway_1,N47193,N27412,0.25
hard_hallway_1,N77308,N33005,0.5
hard_hallway_1,N77308,N26552,0.5
hard_hallway_1,N35967,N49198,0.25
hard_hallway_1,N35967,N45119,0.25
hard_hallway_1,N35967,N40241,0.25
hard_hallway_1,N35967,N14703,0.25
hard_hallway_1,N64290,N38377,0.5
hard_hallway_1,N64290,N56637,0.5
hard_hallway_1,N31979,N49120,0.25
hard_hallway_1,N31979,N22557,0.25
hard_hallway_1,N31979,N10140,0.25
hard_hallway_1,N31979,N39805,0.25
hard_hallway_1,N99197,N13638,0.5
hard_hallway_1,N99197,N51910,0.5
hard_hallway_1,N99436,N79402,0.25
hard_hallway_1,N99436,N88845,0.25
hard_hallway_1,N99436,N64596,0.25
hard_hallway_1,N99436,N34936,0.25
hard_hallway_1,N47940,N42411,0.5
hard_hallway_1,N47940,N28142,0.5
hard_hallway_1,N13587,N11712,0.25
hard_hallway_1,N13587,N14615,0.25
hard_hallway_1,N13587,N87395,0.25
hard_hallway_1,N13587,N19834,0.25
hard_hallway_1,N57322,N36766,0.5
hard_hallway_1,N57322,N70135,0.5
hard_hallway_1,N72074,N47226,0.25
hard_hallway_1,N72074,N33445,0.25
hard_hallway_1,N72074,N21644,0.25
hard_hallway_1,N72074,N35065,0.25
hard_hallway_1,N76155,N64692,0.5
hard_hallway_1,N76155,N73106,0.5
hard_hallway_1,N49197,N85761,0.25
hard_hallway_1,N49197,N70983,0.25
hard_hallway_1,N49197,N20472,0.25
hard_hallway_1,N49197,N27984,0.25
hard_hallway_1,N44785,N95207,0.25
hard_hallway_1,N44785,N85864,0.25
hard_hallway_1,N44785,N74068,0.25
hard_hallway_1,N44785,N24537,0.25
hard_hallway_1,N25579,N65237,0.5
hard_hallway_1,N25579,N26745,0.5
hard_hallway_1,N71411,N28611,0.5
hard_hallway_1,N71411,N99006,0.5
hard_hallway_1,N50448,N58124,0.25
hard_hallway_1,N50448,N58049,0.25
hard_hallway_1,N50448,N61434,0.25
hard_hallway_1,N50448,N81988,0.25
hard_hallway_1,N83903,N35542,0.25
hard_hallway_1,N83903,N45600,0.25
hard_hallway_1,N83903,N24876,0.25
hard_hallway_1,N83903,N32319,0.25
hard_hallway_1,N45565,N88844,0.25
hard_hallway_1,N45565,N15973,0.25
hard_hallway_1,N45565,N14863,0.25
hard_hallway_1,N45565,N47652,0.25
hard_hallway_1,N57019,N92022,0.25
hard_hallway_1,N57019,N69629,0.25
hard_hallway_1,N57019,N22633,0.25
hard_hallway_1,N57019,N32018,0.25
