world,node,child,value_0.2_1,value_0.28_1,value_0.391_1,value_0.547_1,value_0.765_1,value_1.07_1,value_1.496_1,value_2.092_1,value_2.925_1,value_4.091_1,value_5.721_1,value_8_1
hard_hallway_1,N30422,N74323,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_hallway_1,N30422,N83392,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_hallway_1,N36591,N22515,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N36591,N17753,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N57583,N27964,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N57583,N81781,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N88496,N54208,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N88496,N24873,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N46671,N53626,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N46671,N91397,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N65135,N85120,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_hallway_1,N65135,N90620,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_hallway_1,N76907,N83714,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N76907,N81291,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N26592,N59755,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N26592,N55452,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N13309,N76189,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N13309,N34228,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N59160,N90058,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N59160,N65049,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N77633,N42557,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N77633,N36243,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N41042,N26527,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N41042,N20239,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N29254,N11148,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N29254,N37076,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N83408,N46105,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_hallway_1,N83408,N58066,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_hallway_1,N70836,N24734,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N70836,N60246,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N32205,N17035,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N32205,N53943,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N78750,N68631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9751,0.9323,0.867
hard_hallway_1,N78750,N96574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0249,0.0677,0.133
hard_hallway_1,N93785,N50736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9751,0.9323,0.867
hard_hallway_1,N93785,N51814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0249,0.0677,0.133
hard_hallway_1,N91407,N86055,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N91407,N84060,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N61448,N83176,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
hard_hallway_1,N61448,N47305,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
hard_hallway_1,N82934,N47326,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
hard_hallway_1,N82934,N93828,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
hard_hallway_1,N71595,N29372,1.0,1.0,1.0,1.0,0.9999,0.9986,0.9908,0.966,0.9163,0.847,0.7727,0.7058
hard_hallway_1,N71595,N45854,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.034,0.0837,0.153,0.2273,0.2942
hard_hallway_1,N21350,N74728,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N21350,N11540,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N92214,N65796,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N92214,N37995,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N30888,N78060,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N30888,N12461,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N52526,N14444,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N52526,N41213,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N11229,N30635,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N11229,N78347,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N12608,N28092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9905,0.9651,0.9149
hard_hallway_1,N12608,N37436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0095,0.0349,0.0851
hard_hallway_1,N73014,N32826,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N73014,N37743,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N26020,N86499,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N26020,N16629,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N75507,N58811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9751,0.9323,0.867
hard_hallway_1,N75507,N91713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0249,0.0677,0.133
hard_hallway_1,N41524,N74347,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_hallway_1,N41524,N75835,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_hallway_1,N26639,N20865,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N26639,N49111,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N75566,N22674,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N75566,N60136,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N46339,N46659,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N46339,N95304,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N55657,N79275,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N55657,N26034,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N53933,N90828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9751,0.9323,0.867
hard_hallway_1,N53933,N49666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0249,0.0677,0.133
hard_hallway_1,N27403,N68203,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N27403,N56973,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N69262,N99569,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N69262,N53073,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N41891,N93832,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N41891,N34854,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N90291,N53140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9905,0.9651,0.9149
hard_hallway_1,N90291,N79920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0095,0.0349,0.0851
hard_hallway_1,N87182,N58045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9752,0.9325
hard_hallway_1,N87182,N38267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0248,0.0675
hard_hallway_1,N29459,N51132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9751,0.9323,0.867
hard_hallway_1,N29459,N88207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0249,0.0677,0.133
hard_hallway_1,N98219,N82059,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N98219,N33402,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N89530,N23566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9752,0.9325
hard_hallway_1,N89530,N47495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0248,0.0675
hard_hallway_1,N93058,N36589,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
hard_hallway_1,N93058,N12439,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
hard_hallway_1,N56058,N89388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9752,0.9325
hard_hallway_1,N56058,N33890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0248,0.0675
hard_hallway_1,N10741,N84216,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N10741,N36643,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N34020,N82038,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N34020,N70029,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N66701,N27731,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_hallway_1,N66701,N34571,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_hallway_1,N19975,N28133,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N19975,N12591,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N20931,N48257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9752,0.9325
hard_hallway_1,N20931,N87129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0248,0.0675
hard_hallway_1,N31911,N38027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9751,0.9323,0.867
hard_hallway_1,N31911,N78883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0249,0.0677,0.133
hard_hallway_1,N46624,N25289,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N46624,N67663,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N52938,N41599,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N52938,N98565,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N56076,N14471,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N56076,N21485,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N37559,N39348,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N37559,N42290,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N59435,N39197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9905,0.9651,0.9149
hard_hallway_1,N59435,N28126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0095,0.0349,0.0851
hard_hallway_1,N93368,N44613,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N93368,N47487,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N92176,N13550,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9751,0.9323,0.867
hard_hallway_1,N92176,N21118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0249,0.0677,0.133
hard_hallway_1,N33284,N41026,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_hallway_1,N33284,N75017,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_hallway_1,N64806,N98591,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N64806,N27362,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N92866,N20359,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N92866,N64489,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N52296,N14602,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N52296,N17068,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N42166,N26581,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N42166,N81735,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N98467,N50612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9941,0.9751,0.9323,0.867
hard_hallway_1,N98467,N27247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0059,0.0249,0.0677,0.133
hard_hallway_1,N62069,N41017,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N62069,N71483,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N38113,N53560,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N38113,N57704,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N56514,N14452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.997,0.9846,0.9513,0.8933
hard_hallway_1,N56514,N35490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0154,0.0487,0.1067
hard_hallway_1,N38532,N30622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9964,0.9824,0.9466
hard_hallway_1,N38532,N51230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0036,0.0176,0.0534
hard_hallway_1,N54964,N69303,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N54964,N14579,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N73963,N86167,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N73963,N88865,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N84072,N23336,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N84072,N27462,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N52985,N13154,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N52985,N30559,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N15962,N40978,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N15962,N65476,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N64022,N32857,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N64022,N80410,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N71063,N25051,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N71063,N44957,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N51863,N43643,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N51863,N87469,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N76728,N67223,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N76728,N73430,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N58676,N82732,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N58676,N35232,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N38404,N24388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9905,0.9651,0.9149
hard_hallway_1,N38404,N88810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0095,0.0349,0.0851
hard_hallway_1,N11224,N90779,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N11224,N16919,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N84684,N54424,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N84684,N12315,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N16189,N98962,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N16189,N61827,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N99846,N58366,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_hallway_1,N99846,N18363,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_hallway_1,N34001,N35153,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N34001,N67558,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N23176,N47913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9905,0.9651,0.9149
hard_hallway_1,N23176,N54737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0095,0.0349,0.0851
hard_hallway_1,N22433,N32452,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N22433,N57523,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N30164,N98680,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N30164,N33256,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N28922,N94785,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N28922,N77363,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N99118,N64028,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N99118,N89694,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N43450,N40290,1.0,1.0,1.0,1.0,0.9999,0.9986,0.9908,0.966,0.9163,0.847,0.7727,0.7058
hard_hallway_1,N43450,N64167,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.034,0.0837,0.153,0.2273,0.2942
hard_hallway_1,N41708,N65866,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
hard_hallway_1,N41708,N43631,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
hard_hallway_1,N76834,N57640,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
hard_hallway_1,N76834,N60044,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
hard_hallway_1,N90892,N84300,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
hard_hallway_1,N90892,N69266,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
hard_hallway_1,N54201,N61082,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
