world,node,child,value_0.2_0,value_0.2_0.1,value_0.2_0.2,value_0.2_0.3,value_0.2_0.4,value_0.2_0.5,value_0.2_0.6,value_0.2_0.7,value_0.2_0.8,value_0.2_0.9,value_0.2_1,value_0.28_0,value_0.28_0.1,value_0.28_0.2,value_0.28_0.3,value_0.28_0.4,value_0.28_0.5,value_0.28_0.6,value_0.28_0.7,value_0.28_0.8,value_0.28_0.9,value_0.28_1,value_0.391_0,value_0.391_0.1,value_0.391_0.2,value_0.391_0.3,value_0.391_0.4,value_0.391_0.5,value_0.391_0.6,value_0.391_0.7,value_0.391_0.8,value_0.391_0.9,value_0.391_1,value_0.547_0,value_0.547_0.1,value_0.547_0.2,value_0.547_0.3,value_0.547_0.4,value_0.547_0.5,value_0.547_0.6,value_0.547_0.7,value_0.547_0.8,value_0.547_0.9,value_0.547_1,value_0.765_0,value_0.765_0.1,value_0.765_0.2,value_0.765_0.3,value_0.765_0.4,value_0.765_0.5,value_0.765_0.6,value_0.765_0.7,value_0.765_0.8,value_0.765_0.9,value_0.765_1,value_1.07_0,value_1.07_0.1,value_1.07_0.2,value_1.07_0.3,value_1.07_0.4,value_1.07_0.5,value_1.07_0.6,value_1.07_0.7,value_1.07_0.8,value_1.07_0.9,value_1.07_1,value_1.496_0,value_1.496_0.1,value_1.496_0.2,value_1.496_0.3,value_1.496_0.4,value_1.496_0.5,value_1.496_0.6,value_1.496_0.7,value_1.496_0.8,value_1.496_0.9,value_1.496_1,value_2.092_0,value_2.092_0.1,value_2.092_0.2,value_2.092_0.3,value_2.092_0.4,value_2.092_0.5,value_2.092_0.6,value_2.092_0.7,value_2.092_0.8,value_2.092_0.9,value_2.092_1,value_2.925_0,value_2.925_0.1,value_2.925_0.2,value_2.925_0.3,value_2.925_0.4,value_2.925_0.5,value_2.925_0.6,value_2.925_0.7,value_2.925_0.8,value_2.925_0.9,value_2.925_1,value_4.091_0,value_4.091_0.1,value_4.091_0.2,value_4.091_0.3,value_4.091_0.4,value_4.091_0.5,value_4.091_0.6,value_4.091_0.7,value_4.091_0.8,value_4.091_0.9,value_4.091_1,value_5.721_0,value_5.721_0.1,value_5.721_0.2,value_5.721_0.3,value_5.721_0.4,value_5.721_0.5,value_5.721_0.6,value_5.721_0.7,value_5.721_0.8,value_5.721_0.9,value_5.721_1,value_8_0,value_8_0.1,value_8_0.2,value_8_0.3,value_8_0.4,value_8_0.5,value_8_0.6,value_8_0.7,value_8_0.8,value_8_0.9,value_8_1
Equal_6vs3_mirror,N11570,N26950,0.9802,0.5512,0.0279,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222,0.4599,0.056,0.004,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.8114,0.3955,0.0893,0.0142,0.0021,0.0003,0.0,0.0,0.0,0.0,0.0,0.6747,0.3509,0.1227,0.0346,0.009,0.0023,0.0006,0.0001,0.0,0.0,0.0,0.552,0.3204,0.1523,0.0639,0.0251,0.0096,0.0036,0.0014,0.0005,0.0002,0.0001,0.4591,0.2994,0.1767,0.0972,0.0511,0.0262,0.0132,0.0066,0.0033,0.0016,0.0008,0.3941,0.2848,0.1958,0.1295,0.0832,0.0525,0.0326,0.0201,0.0123,0.0075,0.0046,0.3496,0.2746,0.2104,0.1578,0.1164,0.0847,0.061,0.0436,0.031,0.0219,0.0155,0.3194,0.2675,0.2212,0.1809,0.1466,0.1178,0.094,0.0746,0.0589,0.0464,0.0364,0.2986,0.2624,0.2292,0.199,0.1719,0.1478,0.1265,0.1079,0.0917,0.0778,0.0658,0.2842,0.2588,0.235,0.2127,0.192,0.1728,0.1552,0.1391,0.1244,0.111,0.0989,0.2742,0.2563,0.2392,0.2229,0.2074,0.1927,0.1788,0.1657,0.1534,0.1418,0.131
Equal_6vs3_mirror,N23503,N12838,0.3333,0.4519,0.5761,0.6914,0.787,0.859,0.9094,0.943,0.9647,0.9783,0.9867,0.3333,0.4168,0.5053,0.5935,0.676,0.7489,0.81,0.859,0.897,0.9256,0.9468,0.3333,0.3924,0.4547,0.5185,0.5817,0.6424,0.6988,0.7497,0.7946,0.8332,0.8658,0.3333,0.3751,0.4188,0.4639,0.5095,0.555,0.5996,0.6426,0.6834,0.7216,0.7568,0.3333,0.363,0.3937,0.4253,0.4575,0.4901,0.5228,0.5552,0.5872,0.6185,0.6489,0.3333,0.3544,0.3761,0.3982,0.4208,0.4438,0.4669,0.4903,0.5136,0.5369,0.5601,0.3333,0.3483,0.3637,0.3793,0.3951,0.4112,0.4275,0.4439,0.4605,0.4771,0.4938,0.3333,0.344,0.3549,0.3659,0.3771,0.3884,0.3998,0.4113,0.4229,0.4346,0.4464,0.3333,0.341,0.3487,0.3565,0.3644,0.3723,0.3804,0.3885,0.3966,0.4048,0.4131,0.3333,0.3388,0.3443,0.3498,0.3554,0.361,0.3667,0.3724,0.3781,0.3839,0.3897,0.3333,0.3372,0.3411,0.3451,0.349,0.353,0.357,0.3611,0.3651,0.3692,0.3732,0.3333,0.3361,0.3389,0.3417,0.3445,0.3474,0.3502,0.3531,0.3559,0.3588,0.3617
Equal_6vs3_mirror,N23503,N61379,0.3333,0.2741,0.2119,0.1543,0.1065,0.0705,0.0453,0.0285,0.0177,0.0109,0.0066,0.3333,0.2916,0.2474,0.2033,0.162,0.1256,0.095,0.0705,0.0515,0.0372,0.0266,0.3333,0.3038,0.2726,0.2407,0.2091,0.1788,0.1506,0.1251,0.1027,0.0834,0.0671,0.3333,0.3124,0.2906,0.2681,0.2452,0.2225,0.2002,0.1787,0.1583,0.1392,0.1216,0.3333,0.3185,0.3031,0.2873,0.2712,0.2549,0.2386,0.2224,0.2064,0.1907,0.1756,0.3333,0.3228,0.312,0.3009,0.2896,0.2781,0.2665,0.2549,0.2432,0.2315,0.22,0.3333,0.3258,0.3182,0.3104,0.3024,0.2944,0.2863,0.278,0.2698,0.2614,0.2531,0.3333,0.328,0.3225,0.317,0.3115,0.3058,0.3001,0.2943,0.2885,0.2827,0.2768,0.3333,0.3295,0.3257,0.3217,0.3178,0.3138,0.3098,0.3058,0.3017,0.2976,0.2935,0.3333,0.3306,0.3279,0.3251,0.3223,0.3195,0.3167,0.3138,0.3109,0.3081,0.3052,0.3333,0.3314,0.3294,0.3275,0.3255,0.3235,0.3215,0.3195,0.3175,0.3154,0.3134,0.3333,0.3319,0.3305,0.3291,0.3277,0.3263,0.3249,0.3235,0.322,0.3206,0.3192
Equal_6vs3_mirror,N23503,N24217,0.3333,0.2741,0.2119,0.1543,0.1065,0.0705,0.0453,0.0285,0.0177,0.0109,0.0066,0.3333,0.2916,0.2474,0.2033,0.162,0.1256,0.095,0.0705,0.0515,0.0372,0.0266,0.3333,0.3038,0.2726,0.2407,0.2091,0.1788,0.1506,0.1251,0.1027,0.0834,0.0671,0.3333,0.3124,0.2906,0.2681,0.2452,0.2225,0.2002,0.1787,0.1583,0.1392,0.1216,0.3333,0.3185,0.3031,0.2873,0.2712,0.2549,0.2386,0.2224,0.2064,0.1907,0.1756,0.3333,0.3228,0.312,0.3009,0.2896,0.2781,0.2665,0.2549,0.2432,0.2315,0.22,0.3333,0.3258,0.3182,0.3104,0.3024,0.2944,0.2863,0.278,0.2698,0.2614,0.2531,0.3333,0.328,0.3225,0.317,0.3115,0.3058,0.3001,0.2943,0.2885,0.2827,0.2768,0.3333,0.3295,0.3257,0.3217,0.3178,0.3138,0.3098,0.3058,0.3017,0.2976,0.2935,0.3333,0.3306,0.3279,0.3251,0.3223,0.3195,0.3167,0.3138,0.3109,0.3081,0.3052,0.3333,0.3314,0.3294,0.3275,0.3255,0.3235,0.3215,0.3195,0.3175,0.3154,0.3134,0.3333,0.3319,0.3305,0.3291,0.3277,0.3263,0.3249,0.3235,0.322,0.3206,0.3192
Equal_6vs3_mirror,N26950,N86756,0.3333,0.4519,0.5761,0.6914,0.787,0.859,0.9094,0.943,0.9647,0.9783,0.9867,0.3333,0.4168,0.5053,0.5935,0.676,0.7489,0.81,0.859,0.897,0.9256,0.9468,0.3333,0.3924,0.4547,0.5185,0.5817,0.6424,0.6988,0.7497,0.7946,0.8332,0.8658,0.3333,0.3751,0.4188,0.4639,0.5095,0.555,0.5996,0.6426,0.6834,0.7216,0.7568,0.3333,0.363,0.3937,0.4253,0.4575,0.4901,0.5228,0.5552,0.5872,0.6185,0.6489,0.3333,0.3544,0.3761,0.3982,0.4208,0.4438,0.4669,0.4903,0.5136,0.5369,0.5601,0.3333,0.3483,0.3637,0.3793,0.3951,0.4112,0.4275,0.4439,0.4605,0.4771,0.4938,0.3333,0.344,0.3549,0.3659,0.3771,0.3884,0.3998,0.4113,0.4229,0.4346,0.4464,0.3333,0.341,0.3487,0.3565,0.3644,0.3723,0.3804,0.3885,0.3966,0.4048,0.4131,0.3333,0.3388,0.3443,0.3498,0.3554,0.361,0.3667,0.3724,0.3781,0.3839,0.3897,0.3333,0.3372,0.3411,0.3451,0.349,0.353,0.357,0.3611,0.3651,0.3692,0.3732,0.3333,0.3361,0.3389,0.3417,0.3445,0.3474,0.3502,0.3531,0.3559,0.3588,0.3617
Equal_6vs3_mirror,N26950,N31827,0.3333,0.2741,0.2119,0.1543,0.1065,0.0705,0.0453,0.0285,0.0177,0.0109,0.0066,0.3333,0.2916,0.2474,0.2033,0.162,0.1256,0.095,0.0705,0.0515,0.0372,0.0266,0.3333,0.3038,0.2726,0.2407,0.2091,0.1788,0.1506,0.1251,0.1027,0.0834,0.0671,0.3333,0.3124,0.2906,0.2681,0.2452,0.2225,0.2002,0.1787,0.1583,0.1392,0.1216,0.3333,0.3185,0.3031,0.2873,0.2712,0.2549,0.2386,0.2224,0.2064,0.1907,0.1756,0.3333,0.3228,0.312,0.3009,0.2896,0.2781,0.2665,0.2549,0.2432,0.2315,0.22,0.3333,0.3258,0.3182,0.3104,0.3024,0.2944,0.2863,0.278,0.2698,0.2614,0.2531,0.3333,0.328,0.3225,0.317,0.3115,0.3058,0.3001,0.2943,0.2885,0.2827,0.2768,0.3333,0.3295,0.3257,0.3217,0.3178,0.3138,0.3098,0.3058,0.3017,0.2976,0.2935,0.3333,0.3306,0.3279,0.3251,0.3223,0.3195,0.3167,0.3138,0.3109,0.3081,0.3052,0.3333,0.3314,0.3294,0.3275,0.3255,0.3235,0.3215,0.3195,0.3175,0.3154,0.3134,0.3333,0.3319,0.3305,0.3291,0.3277,0.3263,0.3249,0.3235,0.322,0.3206,0.3192
Equal_6vs3_mirror,N26950,N97383,0.3333,0.2741,0.2119,0.1543,0.1065,0.0705,0.0453,0.0285,0.0177,0.0109,0.0066,0.3333,0.2916,0.2474,0.2033,0.162,0.1256,0.095,0.0705,0.0515,0.0372,0.0266,0.3333,0.3038,0.2726,0.2407,0.2091,0.1788,0.1506,0.1251,0.1027,0.0834,0.0671,0.3333,0.3124,0.2906,0.2681,0.2452,0.2225,0.2002,0.1787,0.1583,0.1392,0.1216,0.3333,0.3185,0.3031,0.2873,0.2712,0.2549,0.2386,0.2224,0.2064,0.1907,0.1756,0.3333,0.3228,0.312,0.3009,0.2896,0.2781,0.2665,0.2549,0.2432,0.2315,0.22,0.3333,0.3258,0.3182,0.3104,0.3024,0.2944,0.2863,0.278,0.2698,0.2614,0.2531,0.3333,0.328,0.3225,0.317,0.3115,0.3058,0.3001,0.2943,0.2885,0.2827,0.2768,0.3333,0.3295,0.3257,0.3217,0.3178,0.3138,0.3098,0.3058,0.3017,0.2976,0.2935,0.3333,0.3306,0.3279,0.3251,0.3223,0.3195,0.3167,0.3138,0.3109,0.3081,0.3052,0.3333,0.3314,0.3294,0.3275,0.3255,0.3235,0.3215,0.3195,0.3175,0.3154,0.3134,0.3333,0.3319,0.3305,0.3291,0.3277,0.3263,0.3249,0.3235,0.322,0.3206,0.3192
4vs1_mirror,N18929,N32469,0.0067,0.018,0.0474,0.1192,0.2689,0.5,0.7311,0.8808,0.9526,0.982,0.9933,0.0273,0.0543,0.105,0.1933,0.3287,0.5,0.6713,0.8067,0.895,0.9457,0.9727,0.0719,0.1145,0.1773,0.2644,0.3748,0.5,0.6252,0.7356,0.8227,0.8855,0.9281,0.1385,0.1881,0.2503,0.3249,0.4096,0.5,0.5904,0.6751,0.7497,0.8119,0.8615,0.213,0.26,0.3134,0.3722,0.435,0.5,0.565,0.6278,0.6866,0.74,0.787,0.282,0.3213,0.3634,0.4076,0.4534,0.5,0.5466,0.5924,0.6366,0.6787,0.718,0.3388,0.3694,0.4011,0.4336,0.4666,0.5,0.5334,0.5664,0.5989,0.6306,0.6612,0.3827,0.4055,0.4288,0.4523,0.4761,0.5,0.5239,0.5477,0.5712,0.5945,0.6173,0.4154,0.432,0.4489,0.4659,0.4829,0.5,0.5171,0.5341,0.5511,0.568,0.5846,0.4392,0.4513,0.4634,0.4756,0.4878,0.5,0.5122,0.5244,0.5366,0.5487,0.5608,0.4564,0.4651,0.4738,0.4825,0.4913,0.5,0.5087,0.5175,0.5262,0.5349,0.5436,0.4688,0.475,0.4813,0.4875,0.4938,0.5,0.5062,0.5125,0.5187,0.525,0.5312
4vs1_mirror,N18929,N66250,0.9933,0.982,0.9526,0.8808,0.7311,0.5,0.2689,0.1192,0.0474,0.018,0.0067,0.9727,0.9457,0.895,0.8067,0.6713,0.5,0.3287,0.1933,0.105,0.0543,0.0273,0.9281,0.8855,0.8227,0.7356,0.6252,0.5,0.3748,0.2644,0.1773,0.1145,0.0719,0.8615,0.8119,0.7497,0.6751,0.5904,0.5,0.4096,0.3249,0.2503,0.1881,0.1385,0.787,0.74,0.6866,0.6278,0.565,0.5,0.435,0.3722,0.3134,0.26,0.213,0.718,0.6787,0.6366,0.5924,0.5466,0.5,0.4534,0.4076,0.3634,0.3213,0.282,0.6612,0.6306,0.5989,0.5664,0.5334,0.5,0.4666,0.4336,0.4011,0.3694,0.3388,0.6173,0.5945,0.5712,0.5477,0.5239,0.5,0.4761,0.4523,0.4288,0.4055,0.3827,0.5846,0.568,0.5511,0.5341,0.5171,0.5,0.4829,0.4659,0.4489,0.432,0.4154,0.5608,0.5487,0.5366,0.5244,0.5122,0.5,0.4878,0.4756,0.4634,0.4513,0.4392,0.5436,0.5349,0.5262,0.5175,0.5087,0.5,0.4913,0.4825,0.4738,0.4651,0.4564,0.5312,0.525,0.5187,0.5125,0.5062,0.5,0.4938,0.4875,0.4813,0.475,0.4688
4vs1_mirror,N66250,N14639,0.9933,0.9985,0.9997,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9727,0.9905,0.9967,0.9989,0.9996,0.9999,1.0,1.0,1.0,1.0,1.0,0.9281,0.9653,0.9836,0.9923,0.9964,0.9983,0.9992,0.9996,0.9998,0.9999,1.0,0.8615,0.915,0.9491,0.9699,0.9824,0.9898,0.9941,0.9966,0.998,0.9988,0.9993,0.787,0.8454,0.8901,0.923,0.9466,0.9633,0.9749,0.9829,0.9884,0.9921,0.9947,0.718,0.7712,0.8169,0.8552,0.8866,0.9119,0.9319,0.9477,0.96,0.9695,0.9768,0.6612,0.7045,0.7445,0.7808,0.8131,0.8417,0.8666,0.8882,0.9066,0.9222,0.9355,0.6173,0.6505,0.6824,0.7126,0.7411,0.7676,0.7922,0.8148,0.8355,0.8543,0.8712,0.5846,0.6093,0.6334,0.6569,0.6796,0.7016,0.7226,0.7427,0.7618,0.7799,0.797,0.5608,0.5788,0.5965,0.6141,0.6313,0.6482,0.6647,0.6809,0.6966,0.7119,0.7267,0.5436,0.5566,0.5695,0.5823,0.595,0.6075,0.62,0.6322,0.6444,0.6563,0.668,0.5312,0.5405,0.5498,0.5591,0.5683,0.5775,0.5866,0.5957,0.6047,0.6136,0.6225
4vs1_mirror,N66250,N48874,0.0067,0.0015,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0095,0.0033,0.0011,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0719,0.0347,0.0164,0.0077,0.0036,0.0017,0.0008,0.0004,0.0002,0.0001,0.0,0.1385,0.085,0.0509,0.0301,0.0176,0.0102,0.0059,0.0034,0.002,0.0012,0.0007,0.213,0.1546,0.1099,0.077,0.0534,0.0367,0.0251,0.0171,0.0116,0.0079,0.0053,0.282,0.2288,0.1831,0.1448,0.1134,0.0881,0.0681,0.0523,0.04,0.0305,0.0232,0.3388,0.2955,0.2555,0.2192,0.1869,0.1583,0.1334,0.1118,0.0934,0.0778,0.0645,0.3827,0.3495,0.3176,0.2874,0.2589,0.2324,0.2078,0.1852,0.1645,0.1457,0.1288,0.4154,0.3907,0.3666,0.3431,0.3204,0.2984,0.2774,0.2573,0.2382,0.2201,0.203,0.4392,0.4212,0.4035,0.3859,0.3687,0.3518,0.3353,0.3191,0.3034,0.2881,0.2733,0.4564,0.4434,0.4305,0.4177,0.405,0.3925,0.38,0.3678,0.3556,0.3437,0.332,0.4688,0.4595,0.4502,0.4409,0.4317,0.4225,0.4134,0.4043,0.3953,0.3864,0.3775
3ways_4,N10778,N17119,0.0,0.0006,0.0067,0.0758,0.4994,0.9237,0.9932,0.9994,0.9999,1.0,1.0,0.0008,0.0047,0.0273,0.1428,0.4966,0.853,0.9711,0.9948,0.999,0.9998,1.0,0.0059,0.0209,0.0708,0.2131,0.4886,0.7693,0.9195,0.9744,0.9919,0.9973,0.9991,0.0246,0.0585,0.1323,0.2712,0.4736,0.6824,0.8348,0.9209,0.9632,0.9828,0.9918,0.0639,0.1139,0.1941,0.3095,0.4528,0.6021,0.7322,0.8299,0.8956,0.9369,0.9619,0.1179,0.1719,0.2429,0.3304,0.43,0.5339,0.6334,0.7212,0.7934,0.8497,0.8919,0.1722,0.2201,0.2762,0.3396,0.4084,0.4801,0.5517,0.6201,0.6832,0.7393,0.7879,0.2173,0.2554,0.2973,0.3424,0.3901,0.4394,0.4895,0.5392,0.5876,0.6338,0.6772,0.2512,0.2799,0.3104,0.3423,0.3754,0.4096,0.4443,0.4793,0.5142,0.5486,0.5824,0.2754,0.2965,0.3184,0.341,0.3642,0.3879,0.412,0.4364,0.4609,0.4855,0.51,0.2925,0.3078,0.3235,0.3395,0.3558,0.3723,0.3892,0.4062,0.4233,0.4406,0.4579,0.3045,0.3155,0.3267,0.3381,0.3496,0.3612,0.373,0.3849,0.3969,0.409,0.4211
3ways_4,N10778,N41301,0.9999,0.9993,0.993,0.9234,0.4994,0.0758,0.0067,0.0006,0.0,0.0,0.0,0.9984,0.9937,0.9695,0.8515,0.4966,0.143,0.0273,0.0047,0.0008,0.0001,0.0,0.9881,0.9694,0.9139,0.7656,0.4886,0.2141,0.0713,0.021,0.006,0.0017,0.0005,0.9509,0.9077,0.8235,0.6765,0.4736,0.2736,0.1342,0.0593,0.0249,0.0102,0.0041,0.8723,0.8092,0.7173,0.595,0.4528,0.3132,0.1981,0.1168,0.0656,0.0357,0.0191,0.7642,0.6983,0.6185,0.5272,0.43,0.3346,0.2488,0.1775,0.1224,0.0821,0.054,0.6556,0.5998,0.5389,0.4743,0.4084,0.3437,0.2827,0.2275,0.1794,0.139,0.1061,0.5653,0.5232,0.4795,0.4349,0.3901,0.346,0.3035,0.2632,0.2259,0.1918,0.1614,0.4977,0.4675,0.4369,0.4061,0.3754,0.3452,0.3156,0.287,0.2595,0.2334,0.2088,0.4491,0.4279,0.4066,0.3853,0.3642,0.3433,0.3227,0.3024,0.2827,0.2635,0.245,0.4149,0.4001,0.3853,0.3705,0.3558,0.3412,0.3267,0.3125,0.2984,0.2846,0.271,0.391,0.3806,0.3702,0.3599,0.3496,0.3393,0.3292,0.3191,0.3091,0.2992,0.2894
3ways_4,N10778,N11146,0.0,0.0001,0.0003,0.0008,0.0012,0.0005,0.0001,0.0,0.0,0.0,0.0,0.0008,0.0016,0.0032,0.0057,0.0068,0.004,0.0016,0.0006,0.0002,0.0001,0.0,0.0059,0.0097,0.0153,0.0213,0.0227,0.0166,0.0092,0.0045,0.0021,0.001,0.0005,0.0246,0.0338,0.0442,0.0523,0.0528,0.044,0.0311,0.0198,0.012,0.0071,0.0041,0.0639,0.0769,0.0886,0.0954,0.0943,0.0847,0.0696,0.0533,0.0389,0.0275,0.0191,0.1179,0.1298,0.1386,0.1425,0.1401,0.1314,0.1178,0.1013,0.0842,0.0681,0.054,0.1722,0.1801,0.1849,0.1861,0.1831,0.1762,0.1656,0.1524,0.1373,0.1216,0.1061,0.2173,0.2213,0.2232,0.2227,0.2198,0.2145,0.207,0.1976,0.1866,0.1744,0.1614,0.2512,0.2526,0.2528,0.2516,0.2491,0.2452,0.2401,0.2338,0.2263,0.218,0.2088,0.2754,0.2756,0.275,0.2737,0.2716,0.2688,0.2653,0.2612,0.2564,0.2509,0.245,0.2925,0.2921,0.2913,0.2901,0.2885,0.2865,0.2841,0.2814,0.2783,0.2748,0.271,0.3045,0.3039,0.3031,0.3021,0.3009,0.2995,0.2978,0.296,0.294,0.2918,0.2894
3ways_4,N17119,N92843,1.0,0.9999,0.9997,0.9991,0.9975,0.9933,0.982,0.9526,0.8808,0.7311,0.5,0.9992,0.9984,0.9967,0.9933,0.9864,0.9727,0.9457,0.895,0.8067,0.6713,0.5,0.994,0.9901,0.9836,0.9729,0.9556,0.9281,0.8855,0.8227,0.7356,0.6252,0.5,0.9748,0.9641,0.9491,0.9282,0.8997,0.8615,0.8119,0.7497,0.6751,0.5904,0.5,0.9318,0.9132,0.8901,0.8618,0.8276,0.787,0.74,0.6866,0.6278,0.565,0.5,0.8664,0.8432,0.8169,0.7872,0.7543,0.718,0.6787,0.6366,0.5924,0.5466,0.5,0.792,0.7691,0.7445,0.7183,0.6904,0.6612,0.6306,0.5989,0.5664,0.5334,0.5,0.7223,0.7027,0.6824,0.6613,0.6396,0.6173,0.5945,0.5712,0.5477,0.5239,0.5,0.6646,0.6492,0.6334,0.6174,0.6011,0.5846,0.568,0.5511,0.5341,0.5171,0.5,0.6198,0.6083,0.5965,0.5847,0.5728,0.5608,0.5487,0.5366,0.5244,0.5122,0.5,0.5865,0.578,0.5695,0.5609,0.5522,0.5436,0.5349,0.5262,0.5175,0.5087,0.5,0.5622,0.556,0.5498,0.5436,0.5374,0.5312,0.525,0.5187,0.5125,0.5062,0.5
3ways_4,N17119,N61586,0.0,0.0001,0.0003,0.0009,0.0025,0.0067,0.018,0.0474,0.1192,0.2689,0.5,0.0008,0.0016,0.0033,0.0067,0.0136,0.0273,0.0543,0.105,0.1933,0.3287,0.5,0.006,0.0099,0.0164,0.0271,0.0444,0.0719,0.1145,0.1773,0.2644,0.3748,0.5,0.0252,0.0359,0.0509,0.0718,0.1003,0.1385,0.1881,0.2503,0.3249,0.4096,0.5,0.0682,0.0868,0.1099,0.1382,0.1724,0.213,0.26,0.3134,0.3722,0.435,0.5,0.1336,0.1568,0.1831,0.2128,0.2457,0.282,0.3213,0.3634,0.4076,0.4534,0.5,0.208,0.2309,0.2555,0.2817,0.3096,0.3388,0.3694,0.4011,0.4336,0.4666,0.5,0.2777,0.2973,0.3176,0.3387,0.3604,0.3827,0.4055,0.4288,0.4523,0.4761,0.5,0.3354,0.3508,0.3666,0.3826,0.3989,0.4154,0.432,0.4489,0.4659,0.4829,0.5,0.3802,0.3917,0.4035,0.4153,0.4272,0.4392,0.4513,0.4634,0.4756,0.4878,0.5,0.4135,0.422,0.4305,0.4391,0.4478,0.4564,0.4651,0.4738,0.4825,0.4913,0.5,0.4378,0.444,0.4502,0.4564,0.4626,0.4688,0.475,0.4813,0.4875,0.4938,0.5
3ways_4,N41301,N48312,0.5,0.8176,0.9526,0.989,0.9975,0.9994,0.9999,1.0,1.0,1.0,1.0,0.5,0.7449,0.895,0.9614,0.9864,0.9953,0.9984,0.9994,0.9998,0.9999,1.0,0.5,0.6829,0.8227,0.909,0.9556,0.9789,0.9901,0.9954,0.9978,0.999,0.9995,0.5,0.6338,0.7497,0.8383,0.8997,0.9395,0.9641,0.9789,0.9877,0.9929,0.9959,0.5,0.5968,0.6866,0.7643,0.8276,0.8766,0.9132,0.9396,0.9584,0.9715,0.9806,0.5,0.5696,0.6366,0.6987,0.7543,0.8025,0.8432,0.8768,0.904,0.9258,0.9429,0.5,0.55,0.5989,0.646,0.6904,0.7316,0.7691,0.8028,0.8326,0.8587,0.8814,0.5,0.5358,0.5712,0.6059,0.6396,0.6719,0.7027,0.7318,0.759,0.7843,0.8075,0.5,0.5256,0.5511,0.5763,0.6011,0.6255,0.6492,0.6722,0.6943,0.7157,0.7361,0.5,0.5183,0.5366,0.5548,0.5728,0.5907,0.6083,0.6256,0.6426,0.6593,0.6755,0.5,0.5131,0.5262,0.5392,0.5522,0.5652,0.578,0.5908,0.6034,0.6158,0.6282,0.5,0.5094,0.5187,0.5281,0.5374,0.5467,0.556,0.5653,0.5744,0.5836,0.5927
3ways_4,N41301,N52598,0.5,0.1824,0.0474,0.011,0.0025,0.0006,0.0001,0.0,0.0,0.0,0.0,0.5,0.2551,0.105,0.0386,0.0136,0.0047,0.0016,0.0006,0.0002,0.0001,0.0,0.5,0.3171,0.1773,0.091,0.0444,0.0211,0.0099,0.0046,0.0022,0.001,0.0005,0.5,0.3662,0.2503,0.1617,0.1003,0.0605,0.0359,0.0211,0.0123,0.0071,0.0041,0.5,0.4032,0.3134,0.2357,0.1724,0.1234,0.0868,0.0604,0.0416,0.0285,0.0194,0.5,0.4304,0.3634,0.3013,0.2457,0.1975,0.1568,0.1232,0.096,0.0742,0.0571,0.5,0.45,0.4011,0.354,0.3096,0.2684,0.2309,0.1972,0.1674,0.1413,0.1186,0.5,0.4642,0.4288,0.3941,0.3604,0.3281,0.2973,0.2682,0.241,0.2157,0.1925,0.5,0.4744,0.4489,0.4237,0.3989,0.3745,0.3508,0.3278,0.3057,0.2843,0.2639,0.5,0.4817,0.4634,0.4452,0.4272,0.4093,0.3917,0.3744,0.3574,0.3407,0.3245,0.5,0.4869,0.4738,0.4608,0.4478,0.4348,0.422,0.4092,0.3966,0.3842,0.3718,0.5,0.4906,0.4813,0.4719,0.4626,0.4533,0.444,0.4347,0.4256,0.4164,0.4073
3ways_4,N11146,N27397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9994,0.9996,0.9997,0.9998,0.9999,0.9999,0.9999,1.0,1.0,1.0,0.994,0.9954,0.9964,0.9972,0.9978,0.9983,0.9987,0.999,0.9992,0.9994,0.9995,0.9748,0.9789,0.9824,0.9853,0.9877,0.9898,0.9914,0.9929,0.9941,0.995,0.9959,0.9318,0.9396,0.9466,0.9529,0.9584,0.9633,0.9677,0.9715,0.9749,0.9779,0.9806,0.8664,0.8768,0.8866,0.8956,0.904,0.9119,0.9191,0.9258,0.9319,0.9376,0.9429,0.792,0.8028,0.8131,0.8231,0.8326,0.8417,0.8504,0.8587,0.8666,0.8742,0.8814,0.7223,0.7318,0.7411,0.7502,0.759,0.7676,0.7761,0.7843,0.7922,0.8,0.8075,0.6646,0.6722,0.6796,0.687,0.6943,0.7016,0.7087,0.7157,0.7226,0.7294,0.7361,0.6198,0.6256,0.6313,0.637,0.6426,0.6482,0.6537,0.6593,0.6647,0.6702,0.6755,0.5865,0.5908,0.595,0.5992,0.6034,0.6075,0.6117,0.6158,0.62,0.6241,0.6282,0.5622,0.5653,0.5683,0.5714,0.5744,0.5775,0.5805,0.5836,0.5866,0.5896,0.5927
