world,nodeLocation,NID,PARENTID,pathFromParent,depth,N,S,stepsFromRoot,isLeaf,nodeValue,nodeEP,blackremains,cellDistances
4ways_mirror,"(1, 1)",N59913,N29231,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,25,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(5, 1)",N73643,N70739,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,25,TRUE,0,0,0,"1, 2"
4ways_mirror,"(5, 6)",N15917,N47116,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,26,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N67723,N30208,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,31,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(5, 6)",N24636,N36457,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,26,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N46554,N93228,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,31,TRUE,0,0,0,"1, 2"
4ways_mirror,"(1, 1)",N11274,N22471,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,29,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(5, 1)",N25430,N31588,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,29,TRUE,0,0,0,"1, 2"
4ways_mirror,"(1, 5)",N77386,N80310,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,31,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N13504,N40338,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,35,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N93188,N49560,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,31,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N37544,N24311,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,35,TRUE,0,0,0,"1, 2"
4ways_mirror,"(5, 6)",N95210,N57126,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,30,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N19952,N79544,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,31,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N90150,N47247,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,35,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(5, 6)",N47030,N56814,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,36,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N44259,N65639,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,35,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N58478,N65017,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,37,TRUE,0,0,0,1
4ways_mirror,"(5, 6)",N61508,N37405,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,30,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N32123,N17573,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,31,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N32425,N51337,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,35,TRUE,0,0,0,"1, 2"
4ways_mirror,"(5, 6)",N99879,N62990,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,36,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N64329,N61864,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,35,TRUE,0,0,0,"1, 2"
4ways_mirror,"(1, 5)",N43442,N89454,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,37,TRUE,0,0,0,1
4ways_mirror,"(5, 6)",N97987,N48290,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,26,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N65522,N40989,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,31,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N52164,N44794,"p(1, 4);p(1, 5);",0,1,1,27,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N59561,N81689,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,31,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(5, 6)",N68746,N32447,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,32,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N90280,N29704,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,35,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N10200,N58755,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,37,TRUE,0,0,0,1
4ways_mirror,"(5, 6)",N25772,N89645,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,36,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N18644,N47373,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,37,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N30619,N73898,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,31,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N54805,N23123,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,37,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N20350,N63613,"p(1, 4);p(1, 5);",0,1,1,33,TRUE,0,0,0,1
4ways_mirror,"(5, 6)",N98376,N53360,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,26,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N99951,N46264,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,31,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N21612,N58405,"p(1, 4);p(1, 5);",0,1,1,27,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N27152,N32948,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,31,TRUE,0,0,0,"1, 2"
4ways_mirror,"(5, 6)",N22015,N52201,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,32,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N80408,N17951,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,35,TRUE,0,0,0,"1, 2"
4ways_mirror,"(1, 5)",N18034,N99164,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,37,TRUE,0,0,0,1
4ways_mirror,"(5, 6)",N24837,N89074,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,36,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N21131,N55188,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,37,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N73466,N95306,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,31,TRUE,0,0,0,"1, 2"
4ways_mirror,"(1, 5)",N37675,N50638,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,37,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N66425,N79130,"p(1, 4);p(1, 5);",0,1,1,33,TRUE,0,0,0,1
3ways_3_mirror,"(3, 4)",N20346,NA,,0,0,0,0,FALSE,0,0,9,
3ways_3_mirror,"(3, 6)",N38661,N20346,"p(3, 4);p(3, 5);p(3, 6);",0,2,2,2,FALSE,0,0,7,"1, 2"
3ways_3_mirror,"(5, 1)",N57426,N20346,"p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,5,5,FALSE,0,0,7,"1, 2"
3ways_3_mirror,"(1, 1)",N98561,N20346,"p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,5,5,FALSE,0,0,5,"1, 1, 2, 2"
3ways_3_mirror,"(5, 6)",N51373,N38661,"p(3, 6);p(4, 6);p(5, 6);",0,1,2,4,FALSE,0,0,6,1
3ways_3_mirror,"(5, 1)",N82112,N38661,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,7,9,FALSE,0,0,5,"1, 2"
3ways_3_mirror,"(1, 1)",N42857,N38661,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,7,9,FALSE,0,0,3,"1, 1, 2, 2"
3ways_3_mirror,"(1, 1)",N38351,N57426,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,9,FALSE,0,0,3,"1, 1, 2, 2"
3ways_3_mirror,"(3, 6)",N48636,N57426,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);",0,2,7,12,FALSE,0,0,5,"1, 2"
3ways_3_mirror,"(5, 1)",N92027,N98561,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,9,FALSE,0,0,3,"1, 2"
3ways_3_mirror,"(3, 6)",N98315,N98561,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);",0,2,7,12,FALSE,0,0,3,"1, 2"
3ways_3_mirror,"(5, 1)",N99885,N51373,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,13,FALSE,0,0,4,"1, 2"
3ways_3_mirror,"(1, 1)",N30323,N51373,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,13,FALSE,0,0,2,"1, 1, 2, 2"
3ways_3_mirror,"(1, 1)",N36667,N82112,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,13,FALSE,0,0,1,"1, 1, 2, 2"
3ways_3_mirror,"(5, 6)",N12726,N82112,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,18,FALSE,0,0,4,1
3ways_3_mirror,"(5, 1)",N34852,N42857,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,13,FALSE,0,0,1,"1, 2"
3ways_3_mirror,"(5, 6)",N18946,N42857,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,18,FALSE,0,0,2,1
3ways_3_mirror,"(3, 6)",N42666,N38351,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);",0,2,7,16,FALSE,0,0,1,"1, 2"
3ways_3_mirror,"(5, 6)",N62524,N48636,"p(3, 6);p(4, 6);p(5, 6);",0,1,2,14,FALSE,0,0,4,1
3ways_3_mirror,"(1, 1)",N85330,N48636,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,7,19,FALSE,0,0,1,"1, 1, 2, 2"
3ways_3_mirror,"(3, 6)",N96409,N92027,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);",0,2,7,16,FALSE,0,0,1,"1, 2"
3ways_3_mirror,"(5, 6)",N78143,N98315,"p(3, 6);p(4, 6);p(5, 6);",0,1,2,14,FALSE,0,0,2,1
3ways_3_mirror,"(5, 1)",N73577,N98315,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,7,19,FALSE,0,0,1,"1, 2"
3ways_3_mirror,"(1, 1)",N68966,N99885,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,17,TRUE,0,0,0,"1, 1, 2, 2"
3ways_3_mirror,"(5, 1)",N41635,N30323,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,17,TRUE,0,0,0,"1, 2"
3ways_3_mirror,"(5, 6)",N35644,N36667,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,22,TRUE,0,0,0,1
3ways_3_mirror,"(1, 1)",N53314,N12726,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,27,TRUE,0,0,0,"1, 1, 2, 2"
3ways_3_mirror,"(5, 6)",N95917,N34852,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,22,TRUE,0,0,0,1
3ways_3_mirror,"(5, 1)",N81024,N18946,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,27,TRUE,0,0,0,"1, 2"
3ways_3_mirror,"(5, 6)",N37464,N42666,"p(3, 6);p(4, 6);p(5, 6);",0,1,2,18,TRUE,0,0,0,1
3ways_3_mirror,"(1, 1)",N64282,N62524,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,23,TRUE,0,0,0,"1, 1, 2, 2"
3ways_3_mirror,"(5, 6)",N69091,N85330,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,28,TRUE,0,0,0,1
3ways_3_mirror,"(5, 6)",N51143,N96409,"p(3, 6);p(4, 6);p(5, 6);",0,1,2,18,TRUE,0,0,0,1
3ways_3_mirror,"(5, 1)",N33715,N78143,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,23,TRUE,0,0,0,"1, 2"
3ways_3_mirror,"(5, 6)",N52146,N73577,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,28,TRUE,0,0,0,1
Equal_4vs2_mirror,"(4, 0)",N96084,NA,,0,0,0,0,FALSE,0,0,6,
Equal_4vs2_mirror,"(4, 2)",N46118,N96084,"p(4, 0);p(4, 1);p(4, 2);",0,2,2,2,FALSE,0,0,4,"1, 1"
Equal_4vs2_mirror,"(1, 0)",N60971,N96084,"p(4, 0);p(3, 0);p(2, 0);p(1, 0);",0,4,3,3,FALSE,0,0,2,"1, 2, 2, 3"
Equal_4vs2_mirror,"(1, 0)",N61435,N46118,"p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(1, 0);",0,4,5,7,TRUE,0,0,0,"1, 2, 2, 3"
Equal_4vs2_mirror,"(4, 2)",N57780,N60971,"p(1, 0);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);",0,2,5,8,TRUE,0,0,0,"1, 1"
Loop_2,"(7, 3)",N31422,NA,,0,0,0,0,FALSE,0,0,7,
Loop_2,"(7, 0)",N95626,N31422,"p(7, 3);p(7, 2);p(7, 1);p(7, 0);",0,1,3,3,FALSE,0,0,6,1
Loop_2,"(5, 0)",N65814,N31422,"p(7, 3);p(6, 3);p(5, 3);p(5, 2);p(5, 1);p(5, 0);",0,1,5,5,FALSE,0,0,6,1
Loop_2,"(1, 1)",N21081,N31422,"p(7, 3);p(6, 3);p(5, 3);p(5, 2);p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,6,8,8,FALSE,0,0,1,"1, 1, 2, 2, 2, 3"
Loop_2,"(1, 1)",N11511,N95626,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,6,7,10,TRUE,0,0,0,"1, 1, 2, 2, 2, 3"
Loop_2,"(1, 1)",N71103,N65814,"p(5, 0);p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,6,5,10,TRUE,0,0,0,"1, 1, 2, 2, 2, 3"
Loop_2,"(5, 0)",N94189,N21081,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);p(5, 0);",0,1,5,13,TRUE,0,0,0,1
Loop_2,"(7, 0)",N45730,N21081,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);p(5, 2);p(5, 3);p(6, 3);p(7, 3);p(7, 2);p(7, 1);p(7, 0);",0,1,11,19,TRUE,0,0,0,1
Loop_1_mirror,"(0, 0)",N75545,NA,,0,0,0,0,FALSE,0,0,7,
Loop_1_mirror,"(0, 3)",N24917,N75545,"p(0, 0);p(0, 1);p(0, 2);p(0, 3);",0,1,3,3,FALSE,0,0,6,1
Loop_1_mirror,"(2, 3)",N40181,N75545,"p(0, 0);p(1, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);",0,1,5,5,FALSE,0,0,6,1
Loop_1_mirror,"(6, 1)",N24183,N75545,"p(0, 0);p(1, 0);p(2, 0);p(2, 1);p(3, 1);p(4, 1);p(5, 1);p(6, 1);",0,6,7,7,FALSE,0,0,1,"1, 1, 2, 2, 2, 3"
Loop_1_mirror,"(6, 1)",N59841,N24917,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);p(5, 1);p(6, 1);",0,6,8,11,TRUE,0,0,0,"1, 1, 2, 2, 2, 3"
Loop_1_mirror,"(6, 1)",N29371,N40181,"p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);p(5, 1);p(6, 1);",0,6,6,11,TRUE,0,0,0,"1, 1, 2, 2, 2, 3"
Loop_1_mirror,"(2, 3)",N91491,N24183,"p(6, 1);p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);",0,1,6,13,TRUE,0,0,0,1
Loop_1_mirror,"(0, 3)",N94758,N24183,"p(6, 1);p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(2, 0);p(1, 0);p(0, 0);p(0, 1);p(0, 2);p(0, 3);",0,1,10,17,TRUE,0,0,0,1
3ways_4_mirror,"(2, 2)",N40560,NA,,0,0,0,0,FALSE,0,0,8,
3ways_4_mirror,"(0, 2)",N34466,N40560,"p(2, 2);p(1, 2);p(0, 2);",0,2,2,2,FALSE,0,0,6,"1, 2"
3ways_4_mirror,"(5, 4)",N92681,N40560,"p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 3);p(5, 4);",0,4,5,5,FALSE,0,0,4,"1, 1, 2, 2"
3ways_4_mirror,"(5, 0)",N81346,N40560,"p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 1);p(5, 0);",0,2,5,5,FALSE,0,0,6,"1, 2"
3ways_4_mirror,"(5, 4)",N29622,N34466,"p(0, 2);p(1, 2);p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 3);p(5, 4);",0,4,7,9,FALSE,0,0,2,"1, 1, 2, 2"
3ways_4_mirror,"(5, 0)",N46583,N34466,"p(0, 2);p(1, 2);p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 1);p(5, 0);",0,2,7,9,FALSE,0,0,4,"1, 2"
3ways_4_mirror,"(5, 0)",N31638,N92681,"p(5, 4);p(5, 3);p(5, 2);p(5, 1);p(5, 0);",0,2,4,9,FALSE,0,0,2,"1, 2"
3ways_4_mirror,"(0, 2)",N67014,N92681,"p(5, 4);p(5, 3);p(5, 2);p(4, 2);p(3, 2);p(2, 2);p(1, 2);p(0, 2);",0,2,7,12,FALSE,0,0,2,"1, 2"
3ways_4_mirror,"(5, 4)",N70291,N81346,"p(5, 0);p(5, 1);p(5, 2);p(5, 3);p(5, 4);",0,4,4,9,FALSE,0,0,2,"1, 1, 2, 2"
3ways_4_mirror,"(0, 2)",N67187,N81346,"p(5, 0);p(5, 1);p(5, 2);p(4, 2);p(3, 2);p(2, 2);p(1, 2);p(0, 2);",0,2,7,12,FALSE,0,0,4,"1, 2"
3ways_4_mirror,"(5, 0)",N34762,N29622,"p(5, 4);p(5, 3);p(5, 2);p(5, 1);p(5, 0);",0,2,4,13,TRUE,0,0,0,"1, 2"
3ways_4_mirror,"(5, 4)",N88448,N46583,"p(5, 0);p(5, 1);p(5, 2);p(5, 3);p(5, 4);",0,4,4,13,TRUE,0,0,0,"1, 1, 2, 2"
3ways_4_mirror,"(0, 2)",N29488,N31638,"p(5, 0);p(5, 1);p(5, 2);p(4, 2);p(3, 2);p(2, 2);p(1, 2);p(0, 2);",0,2,7,16,TRUE,0,0,0,"1, 2"
3ways_4_mirror,"(5, 0)",N79523,N67014,"p(0, 2);p(1, 2);p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 1);p(5, 0);",0,2,7,19,TRUE,0,0,0,"1, 2"
3ways_4_mirror,"(0, 2)",N79813,N70291,"p(5, 4);p(5, 3);p(5, 2);p(4, 2);p(3, 2);p(2, 2);p(1, 2);p(0, 2);",0,2,7,16,TRUE,0,0,0,"1, 2"
3ways_4_mirror,"(5, 4)",N59632,N67187,"p(0, 2);p(1, 2);p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 3);p(5, 4);",0,4,7,19,TRUE,0,0,0,"1, 1, 2, 2"
Loop_1,"(7, 0)",N62643,NA,,0,0,0,0,FALSE,0,0,7,
Loop_1,"(7, 3)",N98452,N62643,"p(7, 0);p(7, 1);p(7, 2);p(7, 3);",0,1,3,3,FALSE,0,0,6,1
Loop_1,"(5, 3)",N30259,N62643,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(5, 2);p(5, 3);",0,1,5,5,FALSE,0,0,6,1
Loop_1,"(1, 1)",N46040,N62643,"p(7, 0);p(6, 0);p(5, 0);p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,6,7,7,FALSE,0,0,1,"1, 1, 2, 2, 2, 3"
Loop_1,"(1, 1)",N45342,N98452,"p(7, 3);p(6, 3);p(5, 3);p(5, 2);p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,6,8,11,TRUE,0,0,0,"1, 1, 2, 2, 2, 3"
Loop_1,"(1, 1)",N59324,N30259,"p(5, 3);p(5, 2);p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,6,6,11,TRUE,0,0,0,"1, 1, 2, 2, 2, 3"
Loop_1,"(5, 3)",N16375,N46040,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);p(5, 2);p(5, 3);",0,1,6,13,TRUE,0,0,0,1
Loop_1,"(7, 3)",N69766,N46040,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);p(5, 0);p(6, 0);p(7, 0);p(7, 1);p(7, 2);p(7, 3);",0,1,10,17,TRUE,0,0,0,1
Equal_6vs3_mirror,"(2, 4)",N36202,NA,,0,0,0,0,FALSE,0,0,9,
Equal_6vs3_mirror,"(2, 7)",N79961,N36202,"p(2, 4);p(2, 5);p(2, 6);p(2, 7);",0,3,3,3,FALSE,0,0,6,"1, 1, 2"
Equal_6vs3_mirror,"(5, 2)",N11570,N36202,"p(2, 4);p(2, 3);p(2, 2);p(3, 2);p(4, 2);p(5, 2);",0,4,5,5,FALSE,0,0,5,"1, 1, 2, 2"
Equal_6vs3_mirror,"(5, 2)",N23503,N79961,"p(2, 7);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(3, 2);p(4, 2);p(5, 2);",0,4,8,11,FALSE,0,0,2,"1, 1, 2, 2"
Equal_6vs3_mirror,"(6, 2)",N88455,N11570,"p(5, 2);p(6, 2);",0,2,1,6,FALSE,0,0,3,"2, 2"
Equal_6vs3_mirror,"(6, 3)",N34903,N11570,"p(5, 2);p(5, 3);p(6, 3);",0,2,2,7,FALSE,0,0,3,"1, 3"
Equal_6vs3_mirror,"(6, 1)",N21423,N11570,"p(5, 2);p(5, 1);p(6, 1);",0,2,2,7,FALSE,0,0,3,"1, 3"
Equal_6vs3_mirror,"(2, 7)",N26950,N11570,"p(5, 2);p(4, 2);p(3, 2);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(2, 7);",0,3,8,13,FALSE,0,0,2,"1, 1, 2"
Equal_6vs3_mirror,"(6, 2)",N12838,N23503,"p(5, 2);p(6, 2);",0,2,1,12,TRUE,0,0,0,"2, 2"
Equal_6vs3_mirror,"(6, 3)",N61379,N23503,"p(5, 2);p(5, 3);p(6, 3);",0,2,2,13,TRUE,0,0,0,"1, 3"
