subject	world	trialNo	steps	path	times
S6822061	Loop_2	26	299	p(7,3)p(7,2);p(7,1);p(7,0);p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1766;227;359;502;316;231;294;274;406;348;668;208;
S6822061	3ways_4	27	310	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	2619;211;1224;276;245;383;383;342;253;761;197;
S6822061	4ways	28	322	p(2,6)p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	4403;211;287;286;339;305;325;602;373;300;320;580;
S6822061	Loop_1	29	331	p(7,0)p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	6276;319;240;230;310;279;340;539;268;
S6822061	3ways_1	30	341	p(5,4)p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1494;256;335;745;320;232;295;427;648;205;
S6822061	Equal_8vs3_mirror	31	355	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(5,2);p(5,3);	1779;667;252;238;278;295;305;368;307;294;705;891;210;281;
S6822061	Loop_2_mirror	32	367	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	3330;216;226;437;294;287;318;283;572;234;546;267;
S6822061	Equal_7vs9_mirror	33	379	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	6380;213;275;285;388;296;731;229;428;906;197;238;
S6822061	3ways_3	34	383	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	2719;208;1127;232;
S6822061	3ways_4_mirror	35	397	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	1684;220;979;818;246;262;290;646;256;970;267;361;293;315;
S6822061	4vs1_mirror	36	406	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1725;228;554;297;241;276;280;299;391;
S6822061	6vs1_2_mirror	37	416	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	1671;267;325;272;310;453;223;223;373;576;
S6822061	Equal_6vs6_mirror	38	423	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(3,0);	4538;234;237;277;397;736;213;
S6822061	6vs1_2	39	434	p(4,6)p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1893;206;187;280;332;218;741;187;449;595;188;
S6822061	Equal_10vs2_mirror	40	446	p(2,7)p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	2525;240;280;243;301;334;257;254;284;347;716;198;
S96025731	Equal_6vs6_mirror	1	7	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	1749;491;554;726;897;1134;596;
S96025731	6vs1_2_mirror	2	17	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	2610;492;483;526;505;782;566;741;671;844;
S96025731	Loop_1	3	26	p(7,0)p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	1596;505;665;580;694;560;654;2033;678;
S96025731	3ways_1	4	36	p(5,4)p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2799;1051;796;636;616;1183;865;751;900;594;
S96025731	4vs1	5	47	p(0,4)p(0,3);p(0,2);p(0,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(2,3);	1160;704;533;907;1535;470;546;608;1281;602;712;
S96025731	Equal_7vs9_mirror	6	59	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(6,2);p(6,3);p(6,4);	2291;671;560;471;649;712;816;629;644;1238;671;1120;
S96025731	6vs1_2	7	70	p(4,6)p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	2942;1669;678;527;526;712;505;595;691;1182;463;
S96025731	4ways_mirror	8	82	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	3220;622;497;519;1203;626;588;1578;534;616;760;900;
S96025731	Equal_8vs8	9	104	p(6,3)p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	1209;656;712;671;513;885;532;1134;471;748;770;775;573;588;1383;845;665;497;669;465;650;636;
S96025731	Equal_8vs8_mirror	10	112	p(3,3)p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);	1429;422;492;490;519;1162;539;1118;
S96025731	Equal_7vs2	11	120	p(5,4)p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1458;594;477;983;651;464;664;892;
S96025731	6vs1_1_mirror	12	133	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(3,0);p(2,0);	1278;581;562;692;588;569;532;616;601;583;600;1031;618;
S96025731	Equal_2vs5_mirror	13	144	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1559;498;734;539;492;456;534;504;547;955;553;
S96025731	6vs2	14	153	p(0,1)p(0,2);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1668;505;919;541;421;513;580;651;719;
S96025731	Equal_10vs2	15	156	p(3,7)p(3,8);p(3,9);p(4,9);	1885;539;982;
S96025731	Equal_7vs2_mirror	16	170	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1561;393;776;626;442;589;587;630;712;422;512;734;675;678;
S96025731	6vs1_1	17	187	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	1384;456;1826;491;436;498;679;657;443;560;591;499;477;671;790;843;609;
S96025731	Equal_2vs5	18	191	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	2173;575;1231;457;
S96025731	Equal_8vs3	19	214	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);	1913;620;513;533;782;505;429;526;689;518;594;569;464;597;527;574;601;699;1336;498;498;512;664;
S96025731	Equal_8vs3_mirror	20	236	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(5,2);p(5,3);	1453;565;544;560;831;497;430;1037;457;574;539;598;429;609;727;762;499;539;1086;671;642;518;
S96025731	3ways_2	21	244	p(2,6)p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	2269;409;615;450;778;505;623;767;
S96025731	Equal_10vs2_mirror	22	256	p(2,7)p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1409;519;487;669;767;1016;451;512;456;574;907;484;
S96025731	Equal_6vs3	23	261	p(4,4)p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	1910;483;511;1032;590;
S96025731	3ways_2_mirror	24	273	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1606;407;478;634;1345;456;450;1445;594;436;602;816;
S96025731	Equal_7vs9	25	302	p(5,2)p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	2135;1031;593;442;1297;423;677;430;546;1156;1503;518;7503;491;515;468;727;485;643;518;513;676;491;588;619;557;464;1673;1141;
S96025731	6vs2_mirror	26	311	p(5,1)p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	1675;518;1218;768;436;478;639;655;665;
S96025731	Loop_1_mirror	27	317	p(0,0)p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(1,3);	3156;457;470;561;539;893;
S96025731	3ways_4	28	328	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(2,4);p(2,5);	1777;540;1349;443;456;458;602;662;677;1038;709;
S96025731	Equal_6vs6	29	335	p(4,4)p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	2250;498;604;787;761;760;568;
S96025731	Equal_4vs2_mirror	30	345	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);	1656;493;684;554;658;477;688;1385;443;553;
S96025731	4vs1_mirror	31	350	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1887;851;894;834;478;
S96025731	Equal_4vs2	32	353	p(1,0)p(1,1);p(1,2);p(2,2);	1446;463;665;
S96025731	3ways_3	33	371	p(2,4)p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);	1986;734;651;483;568;810;464;1148;476;824;485;513;612;519;540;622;775;429;
S96025731	Loop_2_mirror	34	383	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	1791;456;575;492;615;457;477;582;1067;783;776;635;
S96025731	3ways_3_mirror	35	390	p(3,4)p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(1,0);p(0,0);	2414;458;658;1352;629;1377;533;
S96025731	Loop_2	36	402	p(7,3)p(7,2);p(7,1);p(7,0);p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1635;421;595;672;472;455;409;601;1053;436;741;567;
S96025731	4ways	37	420	p(2,6)p(2,5);p(2,4);p(3,4);p(4,4);p(4,5);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1398;748;1143;436;1088;685;498;499;445;490;790;712;658;754;416;603;1101;630;
S96025731	3ways_4_mirror	38	434	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	1521;928;1211;408;464;672;595;528;595;806;530;533;471;512;
S96025731	3ways_1_mirror	39	443	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	1501;900;609;486;532;679;777;817;547;
S96025731	Equal_6vs3_mirror	40	450	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	1314;514;664;498;553;1445;437;
S40075314	3ways_3	1	4	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	5934;655;1241;392;
S40075314	6vs1_1	2	21	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	2569;720;3145;359;328;1375;321;1056;296;536;367;368;544;443;462;1007;313;
S40075314	Equal_8vs8_mirror	3	39	p(3,3)p(2,3);p(1,3);p(0,3);p(0,4);p(0,5);p(0,4);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);	4459;350;337;304;360;1703;272;329;323;317;328;281;471;479;680;432;680;1512;
S40075314	4vs1	4	42	p(0,4)p(1,4);p(2,4);p(2,3);	1850;873;991;
S40075314	3ways_4	5	57	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,1);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	7086;711;1632;375;818;358;344;584;488;1545;488;360;319;305;810;
S40075314	Equal_7vs2	6	69	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	18813;695;1451;264;268;281;303;275;494;991;434;1119;
S40075314	Equal_2vs5_mirror	7	80	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1916;694;1392;329;303;240;272;327;346;1273;299;
S40075314	3ways_2	8	98	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,0);p(4,0);	1817;495;1128;280;283;293;307;276;633;801;347;1480;251;244;241;255;1712;265;
S40075314	Loop_2	9	110	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	2107;417;336;400;2008;865;631;314;311;353;359;879;
S40075314	3ways_3_mirror	10	125	p(3,4)p(3,5);p(3,6);p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(0,1);p(0,0);	16051;254;1585;568;1390;250;288;272;266;275;299;617;320;368;703;
S40075314	6vs2	11	136	p(0,1)p(0,2);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);p(4,2);	1798;263;1459;287;358;416;328;305;407;1417;353;
S40075314	Equal_8vs3	12	159	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);	2596;272;727;311;1016;912;280;320;288;321;503;240;2264;321;263;265;248;286;1297;272;257;279;920;
S40075314	4ways_mirror	13	177	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(2,4);p(1,4);p(1,5);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	1665;702;976;768;320;367;633;303;297;1106;294;303;335;339;335;752;408;992;
S40075314	3ways_1	14	191	p(5,4)p(6,4);p(7,4);p(6,4);p(5,4);p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2338;415;896;392;271;282;295;1360;280;272;257;279;249;832;
S40075314	Loop_1_mirror	15	197	p(0,0)p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(1,3);	1774;310;306;406;400;1056;
S40075314	Equal_10vs2_mirror	16	209	p(2,7)p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1821;316;382;327;279;281;327;296;1209;305;840;350;
S40075314	6vs1_2	17	228	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	2501;1113;238;248;929;1264;543;353;342;461;291;312;292;276;264;264;281;1040;279;
S40075314	Equal_10vs2	18	257	p(3,7)p(3,6);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(3,6);p(3,7);p(3,8);p(3,9);p(4,9);	8559;447;368;352;263;312;1648;265;296;431;2545;319;335;2458;2111;280;296;272;240;273;272;319;504;289;279;248;2473;314;932;
S40075314	Equal_4vs2	19	260	p(1,0)p(1,1);p(1,2);p(2,2);	1920;575;1040;
S40075314	Equal_6vs6_mirror	20	277	p(2,4)p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	1864;343;489;255;313;1001;286;312;364;269;353;270;297;271;320;330;1086;
S40075314	4vs1_mirror	21	286	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1494;317;1332;585;276;260;264;759;345;
S40075314	Equal_6vs3_mirror	22	293	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	1642;347;272;256;481;871;281;
S40075314	Loop_1	23	308	p(7,0)p(6,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);p(1,3);	1780;263;488;280;359;1273;258;263;256;287;281;271;1495;297;337;
S40075314	3ways_1_mirror	24	317	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	1802;502;817;255;280;344;368;1081;303;
S40075314	3ways_2_mirror	25	333	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	27826;480;800;464;367;672;312;288;353;807;297;1415;330;247;239;1148;
S40075314	6vs1_1_mirror	26	350	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,0);	10192;686;927;403;975;1424;536;328;329;335;272;272;800;336;416;1056;719;
S40075314	6vs2_mirror	27	359	p(5,1)p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	19805;607;1208;361;383;449;414;745;1047;
S40075314	Equal_8vs3_mirror	28	381	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(7,3);p(6,3);p(5,3);	14672;263;280;688;832;264;386;318;296;304;361;303;328;367;344;448;337;216;239;705;272;1056;
S40075314	Equal_2vs5	29	385	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	2690;443;1165;583;
S40075314	Equal_8vs8	30	407	p(6,3)p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	3022;1223;316;1275;496;1149;242;281;266;1150;242;278;289;1970;269;366;1058;300;268;271;277;295;
S40075314	Equal_7vs2_mirror	31	421	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1395;304;1120;295;312;353;343;314;1006;331;350;1255;312;728;
S40075314	3ways_4_mirror	32	431	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);	1754;382;1040;305;256;289;278;272;329;999;
S40075314	Equal_7vs9	33	442	p(5,2)p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	1850;293;240;489;344;315;316;1049;995;924;298;
S40075314	4ways	34	460	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(3,4);p(4,4);p(4,5);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);	1594;343;1049;287;1553;297;335;368;1306;898;295;286;311;296;360;1145;610;877;
S40075314	Loop_2_mirror	35	472	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	1565;334;401;368;592;584;568;343;721;472;929;231;
S40075314	Equal_6vs6	36	491	p(4,4)p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	14277;314;297;760;273;399;1655;229;458;195;398;506;200;439;272;409;295;743;376;
S40075314	Equal_4vs2_mirror	37	501	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);	1788;320;1120;296;311;273;267;277;871;281;
S40075314	Equal_6vs3	38	506	p(4,4)p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	1789;276;608;1088;448;
S40075314	6vs1_2_mirror	39	524	p(2,6)p(3,6);p(4,6);p(5,6);p(6,6);p(5,6);p(4,6);p(3,6);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	2559;856;266;357;898;287;305;575;288;289;296;295;287;312;289;271;321;1144;
S40075314	Equal_7vs9_mirror	40	550	p(2,2)p(2,3);p(2,4);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	1679;335;288;288;280;240;289;1166;320;1056;273;304;1743;288;384;328;320;310;308;263;616;258;241;229;887;904;
S2812871	Equal_6vs3_mirror	1	7	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	5268;707;696;594;750;1228;667;
S2812871	3ways_2_mirror	2	19	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	3981;649;829;839;671;645;767;1626;602;632;664;794;
S2812871	4vs1	3	30	p(0,4)p(0,3);p(0,2);p(0,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(2,3);	1805;556;744;1136;1194;494;458;403;397;394;754;
S2812871	6vs1_2_mirror	4	40	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	2400;479;528;452;540;578;540;520;866;1098;
S2812871	6vs1_1	5	53	p(4,5)p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	1415;427;393;410;426;468;407;445;522;376;475;947;390;
S2812871	3ways_4_mirror	6	63	p(2,2)p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	3555;373;542;444;610;3850;342;428;419;665;
S2812871	3ways_3_mirror	7	70	p(3,4)p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(0,1);p(0,0);	3803;303;494;355;453;826;292;
S2812871	6vs2	8	75	p(0,1)p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1615;387;440;478;776;
S2812871	Equal_7vs9	9	104	p(5,2)p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	5627;339;297;439;346;468;328;386;376;1036;309;395;455;325;440;324;424;464;530;436;453;557;586;360;452;962;388;460;470;
S2812871	6vs1_2	10	115	p(4,6)p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1671;456;544;436;354;356;590;280;392;806;270;
S2812871	Loop_2_mirror	11	125	p(0,3)p(1,3);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	3236;350;449;723;810;360;408;452;946;452;
S2812871	Equal_2vs5_mirror	12	132	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1416;392;431;554;394;756;342;
S2812871	3ways_1_mirror	13	145	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(1,1);p(1,0);	2714;282;425;363;894;454;1338;296;390;462;688;942;345;
S2812871	Equal_2vs5	14	159	p(2,4)p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,2);	3151;283;338;383;473;928;328;400;422;363;332;461;1006;262;
S2812871	Equal_6vs6	15	166	p(4,4)p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	13160;412;436;598;528;774;304;
S2812871	Equal_7vs2	16	174	p(5,4)p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	9252;282;328;322;372;322;432;730;
S2812871	3ways_1	17	184	p(5,4)p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	19231;344;546;1024;468;393;553;700;890;278;
