subject,step,direct,rt
S17865914,5,1,481
S17865914,2,1,348
S17865914,3,1,354
S17865914,4,1,444
S17865914,2,1,363
S17865914,3,1,335
S17865914,4,1,380
S17865914,5,1,654
S17865914,6,1,460
S17865914,7,1,383
S17865914,2,1,420
S17865914,3,1,415
S17865914,4,1,429
S17865914,5,1,458
S17865914,6,1,423
S17865914,2,1,354
S17865914,3,1,339
S17865914,4,1,412
S17865914,5,1,522
S17865914,6,1,390
S17865914,7,1,570
S17865914,8,1,472
S17865914,2,1,610
S17865914,4,1,435
S17865914,5,1,432
S17865914,6,1,626
S17865914,7,1,499
S17865914,8,1,476
S17865914,9,1,489
S17865914,10,1,556
S17865914,11,1,513
S17865914,12,1,665
S17865914,13,1,465
S17865914,14,1,500
S17865914,15,1,388
S17865914,2,1,504
S17865914,3,1,387
S17865914,4,1,521
S17865914,5,1,490
S73803980,2,1,455
S73803980,3,1,461
S73803980,4,1,493
S73803980,2,1,406
S73803980,3,1,477
S73803980,4,1,477
S73803980,5,1,510
S73803980,6,1,522
S73803980,7,1,559
S73803980,8,1,481
S73803980,9,1,487
S73803980,11,1,526
S73803980,12,1,443
S73803980,13,1,377
S73803980,14,1,392
S73803980,15,1,413
S73803980,16,1,356
S73803980,17,1,392
S73803980,18,1,384
S73803980,19,1,438
S73803980,20,1,558
S73803980,21,1,486
S73803980,22,1,425
S73803980,23,1,453
S73803980,24,1,500
S73803980,25,1,565
S73803980,2,1,485
S73803980,2,1,404
S73803980,4,1,483
S73803980,5,1,462
S73803980,6,1,533
S73803980,7,1,404
S73803980,8,1,369
S73803980,9,1,395
S73803980,10,1,357
S73803980,11,1,404
S73803980,12,1,442
S73803980,13,1,1202
S73803980,14,1,456
S73803980,2,1,470
S73803980,4,1,308
S73803980,5,1,432
S73803980,6,1,416
S73803980,7,1,450
S73803980,2,1,340
S73803980,2,1,351
S73803980,3,1,378
S73803980,5,1,542
S73803980,6,1,392
S73803980,7,1,511
S73803980,8,1,359
S73803980,9,1,394
S73803980,10,1,496
S73803980,11,1,443
S73803980,2,1,340
S73803980,2,1,460
S73803980,3,1,972
S73803980,4,1,420
S73803980,5,1,409
S73803980,7,1,470
S73803980,8,1,522
S73803980,9,1,498
S73803980,10,1,550
S73803980,2,1,374
S73803980,3,1,392
S73803980,5,1,273
S73803980,6,1,364
S73803980,7,1,336
S73803980,8,1,361
S73803980,9,1,355
S73803980,10,1,332
S73803980,11,1,384
S73803980,2,1,321
S73803980,4,1,338
S73803980,5,1,316
S73803980,6,1,616
S73803980,7,1,368
S73803980,8,1,344
S73803980,9,1,452
S73803980,10,1,372
S73803980,11,1,344
S73803980,2,1,304
S73803980,3,1,381
S73803980,4,1,387
S73803980,5,1,356
S73803980,7,1,300
S73803980,8,1,1250
S73803980,9,1,368
S73803980,10,1,418
S73803980,11,1,359
S73803980,12,1,370
S73803980,13,1,388
S73803980,14,1,364
S73803980,15,1,1004
S73803980,2,1,415
S73803980,4,1,337
S73803980,5,1,791
S73803980,6,1,570
S73803980,7,1,426
S73803980,9,1,392
S73803980,10,1,462
S73803980,11,1,526
S73803980,12,1,514
S73803980,2,1,311
S73803980,4,1,454
S73803980,5,1,479
S73803980,6,1,372
S73803980,7,1,529
S73803980,8,1,554
S73803980,9,1,472
S73803980,10,1,402
S73803980,11,1,420
S73803980,12,1,380
S73803980,13,1,442
S73803980,14,1,558
S73803980,15,1,471
S73803980,2,1,408
S73803980,4,1,292
S73803980,5,1,384
S73803980,6,1,344
S73803980,7,1,408
S73803980,8,1,502
S73803980,2,1,375
S73803980,4,1,327
S73803980,5,1,1163
S73803980,6,1,294
S73803980,7,1,367
S73803980,8,1,370
S73803980,9,1,452
S73803980,10,1,478
S73803980,11,1,428
S73803980,2,1,324
S73803980,4,1,344
S73803980,5,1,365
S73803980,6,1,371
S73803980,7,1,490
S73803980,8,1,444
S73803980,9,1,794
S73803980,2,1,328
S73803980,3,1,426
S73803980,4,1,464
S73803980,6,1,446
S73803980,7,1,361
S73803980,8,1,339
S73803980,9,1,372
S73803980,10,1,1440
S73803980,11,1,448
S73803980,12,1,486
S73803980,13,1,522
S73803980,14,1,486
S73803980,15,1,514
S73803980,16,1,518
S73803980,17,1,480
S73803980,18,1,544
S73803980,2,1,421
S73803980,3,1,778
S73803980,4,1,444
S73803980,5,1,465
S73803980,7,1,323
S73803980,8,1,1290
S73803980,9,1,356
S73803980,2,1,443
S73803980,4,1,675
S73803980,5,1,363
S73803980,6,1,329
S73803980,7,1,412
S73803980,8,1,392
S73803980,9,1,458
S73803980,10,1,541
S73803980,11,1,523
S73803980,2,1,391
S73803980,4,1,319
S73803980,5,1,325
S73803980,6,1,376
S73803980,7,1,442
S73803980,2,1,429
S73803980,3,1,429
S73803980,4,1,412
S73803980,5,1,438
S73803980,7,1,304
S73803980,8,1,408
S73803980,9,1,600
S73803980,10,1,358
S73803980,11,1,361
S73803980,12,1,486
S73803980,13,1,340
S73803980,14,1,384
S73803980,15,1,607
S73803980,2,1,474
S73803980,3,1,352
S73803980,4,1,336
S73803980,5,1,347
S73803980,6,1,312
S73803980,7,1,337
S73803980,8,1,333
S73803980,9,1,498
S73803980,2,1,356
S73803980,3,1,435
S73803980,4,1,367
S73803980,5,1,872
S73803980,2,1,479
S73803980,4,1,340
S73803980,5,1,628
S73803980,6,1,1312
S73803980,7,1,671
S73803980,8,1,478
S73803980,9,1,534
S73803980,11,1,360
S73803980,12,1,388
S73803980,13,1,641
S73803980,2,1,340
S73803980,3,1,396
S73803980,5,1,432
S73803980,6,1,407
S73803980,7,1,454
S73803980,8,1,511
S73803980,9,1,360
S73803980,10,1,436
S73803980,2,1,372
S73803980,3,1,308
S73803980,4,1,336
S73803980,6,1,288
S73803980,7,1,479
S73803980,8,1,2413
S73803980,9,1,442
S73803980,10,1,516
S73803980,11,1,442
S73803980,12,1,352
S73803980,13,1,381
S73803980,14,1,395
S73803980,15,1,425
S73803980,16,1,499
S73803980,17,1,578
S73803980,2,1,324
S73803980,3,1,349
S73803980,4,1,399
S73803980,6,1,883
S73803980,7,0,428
S73803980,9,1,506
S73803980,10,1,420
S73803980,11,1,433
S73803980,12,1,432
S73803980,13,1,491
S73803980,14,1,415
S73803980,15,1,612
S73803980,17,1,410
S73803980,18,1,668
S73803980,19,1,475
S73803980,2,1,485
S73803980,4,1,430
S73803980,5,1,377
S73803980,6,1,488
S73803980,7,1,426
S73803980,8,1,404
S73803980,9,1,498
S73803980,11,1,323
S73803980,12,1,452
S73803980,13,1,521
S73803980,2,1,451
S73803980,3,1,336
S73803980,4,1,502
S73803980,5,1,431
S73803980,6,1,440
S73803980,7,1,521
S73803980,8,1,417
S73803980,9,1,402
S73803980,2,1,410
S73803980,3,1,440
S73803980,2,1,643
S73803980,3,1,324
S73803980,4,1,403
S73803980,5,1,425
S73803980,6,1,386
S73803980,7,1,403
S73803980,8,1,396
S73803980,9,1,409
S73803980,10,1,401
S73803980,11,1,445
S73803980,2,1,340
S73803980,3,1,324
S73803980,4,1,1092
S73803980,5,1,310
S73803980,6,1,364
S73803980,7,1,414
S73803980,8,1,617
S73803980,9,1,491
S73803980,10,1,474
S73803980,2,1,470
S73803980,3,1,510
S73803980,4,1,506
S73803980,5,1,474
S73803980,7,1,344
S73803980,8,1,343
S73803980,9,1,461
S73803980,10,1,388
S73803980,11,1,438
S73803980,12,1,372
S73803980,13,1,364
S73803980,14,1,454
S73803980,15,1,436
S73803980,2,1,370
S73803980,3,1,388
S73803980,4,1,1056
S73803980,5,1,336
S73803980,6,1,432
S73803980,7,1,494
S73803980,9,1,506
S73803980,10,1,662
S73803980,11,1,526
S73803980,2,1,604
S73803980,3,1,530
S73803980,6,1,458
S73803980,7,1,460
S73803980,8,1,434
S73803980,9,1,380
S73803980,10,1,438
S73803980,2,1,400
S73803980,2,1,372
S73803980,4,1,412
S73803980,5,1,374
S73803980,6,1,432
S73803980,7,1,392
S73803980,8,1,470
S73803980,10,1,582
S73803980,11,0,501
S73803980,13,1,356
S73803980,14,1,400
S73803980,15,1,392
S73803980,16,1,952
S73803980,17,1,380
S73803980,18,1,549
S73803980,19,1,649
S73803980,21,1,510
S73803980,22,1,458
S73803980,23,1,502
S73803980,2,1,386
S73803980,3,1,448
S73803980,2,1,386
S73803980,3,1,606
S99057858,2,1,1540
S99057858,3,0,378
S99057858,4,0,392
S99057858,5,0,381
S99057858,6,0,429
S99057858,7,0,487
S99057858,8,0,402
S99057858,9,0,424
S99057858,10,0,397
S99057858,11,0,542
S99057858,12,0,485
S99057858,13,0,502
S99057858,2,1,5775
S99057858,3,1,529
S99057858,4,1,413
S99057858,5,1,472
S99057858,7,1,345
S99057858,8,1,348
S99057858,9,1,371
S99057858,10,1,442
S99057858,11,1,381
S99057858,2,1,485
S99057858,3,1,418
S99057858,4,1,505
S99057858,6,1,324
S99057858,7,1,445
S99057858,8,1,401
S99057858,9,1,417
S99057858,10,1,427
S99057858,11,1,439
S99057858,12,1,432
S99057858,13,1,420
S99057858,14,1,371
S99057858,15,1,470
S99057858,16,1,389
S99057858,17,1,615
S99057858,2,1,418
S99057858,3,1,362
S99057858,4,1,418
S99057858,5,1,393
S99057858,6,1,397
S99057858,7,1,506
S99057858,8,1,343
S99057858,9,1,498
S99057858,2,1,627
S99057858,4,1,364
S99057858,5,1,379
S99057858,6,1,341
S99057858,7,1,337
S99057858,8,1,352
S99057858,9,1,394
S99057858,10,1,387
S99057858,11,1,634
S99057858,2,1,320
S99057858,2,1,340
S99057858,3,1,548
S99057858,4,1,343
S99057858,5,1,350
S99057858,2,1,368
S99057858,2,1,377
S99057858,2,1,348
S99057858,4,1,321
S99057858,5,1,374
S99057858,6,1,2324
S99057858,7,1,681
S99057858,2,1,388
S99057858,3,1,3400
S99057858,4,1,327
S99057858,5,1,339
S99057858,2,1,384
S99057858,3,1,330
S99057858,4,1,338
S99057858,6,1,360
S99057858,7,1,374
S99057858,8,1,369
S99057858,9,1,379
S99057858,10,1,343
S99057858,11,1,437
S99057858,12,1,396
S99057858,13,1,527
S99057858,14,1,482
S99057858,15,1,405
S99057858,16,1,494
S99057858,17,1,332
S99057858,18,1,401
S99057858,2,1,4700
S99057858,3,1,349
S99057858,2,1,303
S99057858,4,1,299
S99057858,5,1,325
S99057858,6,1,298
S99057858,7,1,378
S99057858,8,1,528
S99057858,9,1,302
S99057858,2,1,305
S99057858,4,1,267
S99057858,5,1,342
S99057858,6,1,339
S99057858,7,1,298
S99057858,8,1,346
S99057858,9,1,404
S99057858,2,1,322
S99057858,2,1,343
S99057858,3,1,342
S99057858,5,1,825
S99057858,6,1,336
S99057858,7,1,568
S99057858,8,1,338
S99057858,9,1,382
S99057858,10,1,407
S99057858,2,1,456
S99057858,4,1,279
S99057858,5,1,343
S99057858,6,1,352
S99057858,7,1,357
S99057858,2,1,323
S99057858,4,1,314
S99057858,5,1,427
S99057858,6,1,362
S99057858,7,1,371
S99057858,2,1,322
S99057858,4,1,355
S99057858,5,1,346
S99057858,6,1,362
S99057858,7,1,342
S99057858,8,1,337
S99057858,9,1,361
S99057858,10,1,386
S99057858,11,1,377
S99057858,2,1,588
S99057858,4,1,315
S99057858,5,1,397
S99057858,6,1,324
S99057858,7,1,374
S99057858,8,1,358
S99057858,11,1,703
S99057858,12,1,403
S99057858,13,1,503
S99057858,14,1,326
S99057858,15,1,355
S99057858,16,1,1034
S99057858,17,1,379
S99057858,19,1,416
S99057858,20,1,388
S99057858,21,1,359
S99057858,2,1,323
S99057858,4,1,382
S99057858,5,1,355
S99057858,6,1,368
S99057858,7,1,428
S99057858,8,1,428
S99057858,9,1,514
S99057858,10,1,515
S99057858,11,1,485
S99057858,12,1,381
S99057858,13,1,398
S99057858,14,1,425
S99057858,2,1,352
S99057858,4,1,391
S99057858,5,1,378
S99057858,6,1,445
S99057858,7,1,393
S99057858,8,1,363
S99057858,9,1,384
S99057858,2,1,393
S99057858,4,1,453
S99057858,5,1,322
S99057858,6,1,415
S99057858,7,1,481
S99057858,8,1,380
S99057858,9,1,412
S99057858,10,1,397
S99057858,11,1,410
S99057858,12,1,368
S99057858,13,1,463
S99057858,14,1,412
S99057858,15,1,418
S99057858,2,1,297
S99057858,3,1,337
S99057858,4,1,469
S99057858,6,1,349
S99057858,7,1,358
S99057858,8,1,408
S99057858,9,1,428
S99057858,10,1,351
S99057858,11,1,460
S99057858,12,1,412
S99057858,13,1,370
S99057858,14,1,378
S99057858,15,1,517
S99057858,16,1,473
S99057858,17,1,377
S99057858,2,1,295
S99057858,4,1,655
S99057858,6,1,290
S99057858,7,1,351
S99057858,8,1,424
S99057858,9,1,389
S99057858,10,1,383
S99057858,11,1,340
S99057858,12,1,381
S99057858,13,1,406
S99057858,2,1,297
S99057858,2,1,391
S99057858,3,1,332
S99057858,5,1,322
S99057858,6,1,296
S99057858,7,1,301
S99057858,8,1,406
S99057858,9,1,292
S99057858,10,1,306
S99057858,2,1,324
S99057858,4,1,321
S99057858,5,1,329
S99057858,6,1,325
S99057858,7,1,279
S99057858,8,1,319
S99057858,11,1,371
S99057858,12,1,360
S99057858,13,1,366
S99057858,14,1,338
S99057858,15,1,353
S99057858,16,1,369
S99057858,17,1,335
S99057858,19,1,331
S99057858,20,1,377
S99057858,21,1,386
S99057858,2,1,305
S99057858,3,1,360
S99057858,4,1,346
S99057858,5,1,364
S99057858,7,1,377
S99057858,8,1,335
S99057858,9,1,381
S99057858,10,1,350
S99057858,11,1,375
S99057858,12,1,379
S99057858,13,1,374
S99057858,14,1,342
S99057858,15,1,388
S99057858,2,1,311
S99057858,3,1,424
S99057858,4,1,418
S99057858,5,1,621
S99057858,6,1,296
S99057858,7,1,307
S99057858,2,1,286
S99057858,4,1,324
S99057858,5,1,341
S99057858,6,1,349
S99057858,7,1,368
S99057858,8,1,381
S99057858,2,1,332
S99057858,4,1,328
S99057858,5,1,324
S99057858,6,1,322
S99057858,7,1,426
S99057858,9,1,345
S99057858,10,1,416
S99057858,11,1,347
S99057858,12,1,411
S99057858,2,1,322
S99057858,3,1,319
S99057858,4,1,359
S99057858,6,1,268
S99057858,7,1,321
S99057858,8,1,363
S99057858,9,1,338
S99057858,10,1,381
S99057858,11,1,339
S99057858,12,1,354
S99057858,13,1,366
S99057858,14,1,460
S99057858,15,1,408
S99057858,16,1,399
S99057858,17,1,332
S99057858,18,1,623
S99057858,2,1,301
S99057858,4,1,328
S99057858,5,1,490
S99057858,6,1,352
S99057858,7,1,332
S99057858,8,1,383
S99057858,2,1,321
S99057858,3,1,276
S99057858,2,1,322
S99057858,4,1,277
S99057858,5,1,371
S99057858,6,1,350
S99057858,7,1,379
S99057858,8,1,337
S99057858,9,1,351
S99057858,10,1,845
S99057858,11,1,361
S99057858,2,1,325
S99057858,4,1,325
S99057858,5,1,607
S99057858,6,1,689
S99057858,7,1,370
S99057858,8,1,353
S99057858,9,1,304
S99057858,10,1,328
S99057858,11,1,392
S99057858,2,1,307
S99057858,3,1,328
S99057858,5,1,404
S99057858,6,1,361
S99057858,7,1,387
S99057858,8,1,368
S99057858,9,1,352
S99057858,10,1,403
S99057858,11,1,344
S99057858,2,1,323
S99057858,3,1,326
S99057858,4,1,340
S99057858,5,1,352
S99057858,7,1,387
S99057858,8,1,387
S99057858,9,1,381
S99057858,10,1,374
S99057858,11,1,364
S99057858,12,1,364
S99057858,13,1,347
S99057858,14,1,370
S99057858,15,1,379
S5630936,2,1,361
S5630936,3,1,349
S5630936,4,1,409
S5630936,5,1,358
S5630936,7,1,435
S5630936,8,1,299
S5630936,9,1,257
S5630936,11,1,248
S5630936,12,1,267
S5630936,13,1,292
S5630936,14,1,314
S5630936,15,1,295
S5630936,16,1,313
S5630936,2,1,314
S5630936,3,1,312
S5630936,2,1,252
S5630936,4,1,274
S5630936,5,1,252
S5630936,6,1,240
S5630936,7,1,256
S5630936,8,1,253
S5630936,9,1,256
S5630936,2,1,560
S5630936,3,1,349
S5630936,4,1,267
S5630936,5,1,285
S5630936,7,1,229
S5630936,8,1,324
S5630936,9,1,220
S5630936,10,1,236
S5630936,11,1,538
S5630936,12,1,232
S5630936,13,1,276
S5630936,14,1,373
S5630936,15,1,313
S5630936,2,1,524
S5630936,4,1,311
S5630936,5,1,231
S5630936,6,1,253
S5630936,7,1,321
S5630936,8,1,265
S5630936,9,1,318
S5630936,10,1,420
S5630936,11,1,292
S5630936,13,1,188
S5630936,14,1,270
S5630936,15,1,254
S5630936,2,1,246
S5630936,3,1,226
S5630936,4,1,232
S5630936,5,1,302
S5630936,7,1,245
S5630936,8,1,356
S5630936,9,1,410
S5630936,10,1,382
S5630936,2,1,267
S5630936,3,1,313
S5630936,4,1,269
S5630936,6,1,216
S5630936,7,1,240
S5630936,8,1,283
S5630936,9,1,253
S5630936,10,1,236
S5630936,11,1,235
S5630936,12,1,253
S5630936,13,1,248
S5630936,14,1,230
S5630936,15,1,281
S5630936,16,1,309
S5630936,17,1,266
S5630936,2,1,238
S5630936,3,1,504
S5630936,4,1,280
S5630936,5,1,267
S5630936,7,1,210
S5630936,8,1,295
S5630936,9,1,242
S5630936,10,1,247
S5630936,11,1,357
S5630936,12,1,250
S5630936,13,1,305
S5630936,2,1,340
S5630936,3,1,256
S5630936,4,1,308
S5630936,6,1,226
S5630936,7,1,219
S5630936,8,1,232
S5630936,9,1,246
S5630936,10,1,251
S5630936,11,1,239
S5630936,12,1,295
S5630936,13,1,288
S5630936,14,1,284
S5630936,15,1,317
S5630936,16,1,286
S5630936,17,1,279
S5630936,18,1,259
S5630936,2,1,363
S5630936,3,1,284
S5630936,5,1,253
S5630936,6,1,336
S5630936,7,1,334
S5630936,8,1,282
S5630936,2,1,257
S5630936,4,1,229
S5630936,5,1,290
S5630936,6,1,252
S5630936,7,1,277
S5630936,8,1,258
S5630936,9,1,838
S5630936,10,1,198
S5630936,11,1,205
S5630936,2,1,246
S5630936,4,1,228
S5630936,5,1,223
S5630936,6,1,236
S5630936,7,1,266
S5630936,8,1,234
S5630936,9,1,241
S5630936,10,1,242
S5630936,11,1,241
S5630936,2,1,552
S5630936,4,1,218
S5630936,5,1,230
S5630936,6,1,224
S5630936,7,1,260
S5630936,8,1,247
S5630936,10,1,524
S5630936,11,0,256
S5630936,13,1,269
S5630936,14,1,230
S5630936,15,1,348
S5630936,16,1,228
S5630936,17,1,364
S5630936,18,1,433
S5630936,19,1,292
S5630936,21,1,330
S5630936,22,1,274
S5630936,23,1,308
S5630936,2,1,245
S5630936,3,1,235
S5630936,4,1,237
S5630936,5,1,596
S5630936,7,1,265
S5630936,8,1,227
S5630936,9,1,233
S5630936,10,1,251
S5630936,11,1,284
S5630936,12,1,231
S5630936,13,1,251
S5630936,14,1,271
S5630936,15,1,275
S5630936,2,1,237
S5630936,4,1,462
S5630936,5,1,227
S5630936,6,1,221
S5630936,7,1,268
S5630936,2,1,230
S5630936,2,1,248
S5630936,3,1,266
S5630936,4,1,272
S5630936,5,1,249
S5630936,7,1,222
S5630936,8,1,232
S5630936,9,1,326
S5630936,2,1,216
S5630936,4,1,237
S5630936,5,1,272
S5630936,6,1,572
S5630936,7,1,236
S5630936,8,1,258
S5630936,2,1,218
S5630936,3,1,242
S5630936,4,1,254
S5630936,5,1,271
S5630936,6,1,255
S5630936,7,1,246
S5630936,9,1,226
S5630936,10,1,212
S5630936,11,1,240
S5630936,12,1,226
S5630936,13,1,229
S5630936,14,1,254
S5630936,15,1,222
S5630936,16,1,319
S5630936,17,1,305
S5630936,18,1,242
S5630936,19,1,268
S5630936,20,1,260
S5630936,21,1,289
S5630936,22,1,242
S5630936,23,1,252
S5630936,2,1,625
S5630936,3,1,186
S5630936,4,1,227
S5630936,5,1,252
S5630936,2,1,237
S5630936,3,1,246
S5630936,4,1,248
S5630936,5,1,275
S5630936,2,1,226
S5630936,3,1,254
S5630936,4,1,260
S5630936,5,1,254
S5630936,6,1,264
S5630936,7,1,258
S5630936,8,1,296
S5630936,9,1,250
S5630936,10,1,239
S5630936,2,1,247
S5630936,3,1,305
S5630936,4,1,258
S5630936,5,1,291
S5630936,6,1,261
S5630936,7,1,283
S5630936,8,1,264
S5630936,9,1,271
S5630936,11,1,202
S5630936,12,1,236
S5630936,13,1,305
S5630936,14,1,249
S5630936,15,1,245
S5630936,16,1,249
S5630936,17,1,246
S5630936,18,1,236
S5630936,19,1,272
S5630936,20,1,279
S5630936,21,1,258
S5630936,22,1,233
S5630936,23,1,278
S5630936,24,1,291
S5630936,25,1,272
S5630936,2,1,268
S5630936,2,1,255
S5630936,4,1,215
S5630936,5,1,269
S5630936,6,1,624
S5630936,7,1,210
S5630936,8,1,230
S5630936,9,1,248
S5630936,2,1,231
S5630936,3,1,226
S5630936,4,1,251
S5630936,5,1,236
S5630936,7,1,242
S5630936,8,1,242
S5630936,9,1,248
S5630936,10,1,246
S5630936,11,1,274
S5630936,2,1,246
S5630936,3,1,229
S5630936,4,1,232
S5630936,5,1,271
S5630936,2,1,255
S5630936,4,1,218
S5630936,5,1,235
S5630936,6,1,279
S5630936,7,1,228
S5630936,8,1,269
S5630936,9,1,242
S5630936,10,1,221
S5630936,11,1,259
S5630936,12,1,227
S5630936,13,1,259
S5630936,14,1,227
S5630936,15,1,226
S5630936,2,1,210
S5630936,4,1,214
S5630936,5,1,268
S5630936,6,1,245
S5630936,7,1,231
S5630936,8,1,227
S5630936,9,1,352
S5630936,10,1,285
S5630936,11,1,254
S5630936,2,1,217
S5630936,3,1,242
S5630936,4,1,256
S5630936,2,1,265
S5630936,3,1,261
S5630936,4,1,245
S5630936,5,1,227
S5630936,6,1,246
S5630936,7,1,267
S5630936,8,1,242
S5630936,9,1,673
S5630936,2,1,222
S5630936,3,1,230
S5630936,2,1,198
S5630936,3,1,234
S5630936,4,1,242
S5630936,5,1,210
S5630936,6,1,221
S5630936,7,1,202
S5630936,8,1,260
S5630936,9,1,274
S5630936,10,1,251
S5630936,12,1,450
S5630936,13,1,248
S5630936,14,1,250
S5630936,15,1,216
S5630936,16,1,152
S5630936,17,1,322
S5630936,18,1,255
S5630936,19,1,224
S5630936,20,1,248
S5630936,21,1,308
S5630936,22,1,223
S5630936,2,1,236
S5630936,3,1,235
S5630936,5,1,218
S5630936,6,1,191
S5630936,7,1,219
S5630936,8,1,393
S5630936,9,1,226
S5630936,10,1,264
S5630936,11,1,566
S5630936,2,1,229
S5630936,3,1,255
S5630936,4,1,263
S5630936,5,1,237
S5630936,6,1,246
S5630936,7,1,245
S5630936,8,1,307
S5630936,9,1,251
S5630936,10,1,281
S5630936,11,1,320
S5630936,2,1,206
S5630936,3,1,224
S5630936,4,1,230
S5630936,7,1,193
S5630936,8,1,791
S5630936,9,1,217
S5630936,10,1,209
S5630936,11,1,259
S5630936,12,1,241
S5630936,13,1,261
S5630936,15,1,260
S5630936,16,1,258
S5630936,17,1,322
S5630936,2,1,223
S5630936,4,1,244
S5630936,5,1,242
S5630936,6,1,242
S5630936,7,1,249
S5630936,2,1,237
S5630936,3,1,233
S5630936,4,1,313
S5630936,5,1,228
S5630936,6,1,211
S5630936,7,1,265
S5630936,8,1,234
S5630936,9,1,946
S5630936,10,1,224
S5630936,2,1,198
S5630936,3,1,238
S5630936,6,1,206
S5630936,7,1,255
S5630936,8,1,218
S5630936,9,1,341
S5630936,10,1,661
S5630936,2,1,225
S5630936,3,1,255
S5630936,5,1,286
S5630936,6,1,278
S5630936,7,1,184
S5630936,8,1,526
S5630936,9,1,778
S5630936,10,1,555
S59543242,2,1,559
S59543242,4,1,712
S59543242,6,1,407
S59543242,7,1,377
S59543242,8,1,354
S59543242,9,1,369
S59543242,10,1,436
S59543242,11,1,465
S59543242,12,1,480
S59543242,13,1,424
S59543242,2,1,336
S59543242,3,1,479
S59543242,4,1,357
S59543242,5,1,331
S59543242,6,1,376
S59543242,7,1,418
S59543242,9,1,361
S59543242,10,1,333
S59543242,11,1,416
S59543242,2,1,487
S59543242,3,1,584
S59543242,5,1,330
S59543242,6,1,399
S59543242,7,1,406
S59543242,8,1,351
S59543242,2,1,330
S59543242,3,1,320
S59543242,2,1,325
S59543242,4,1,307
S59543242,5,1,294
S59543242,6,1,346
S59543242,7,1,318
S59543242,8,1,318
S59543242,9,1,337
S59543242,2,1,338
S59543242,3,1,380
S59543242,4,1,328
S59543242,7,1,325
S59543242,8,1,294
S59543242,9,1,316
S59543242,10,1,376
S59543242,11,1,361
S59543242,12,1,417
S59543242,13,1,310
S59543242,2,1,280
S59543242,3,1,327
S59543242,4,1,311
S59543242,5,1,326
S59543242,6,1,365
S59543242,7,1,326
S59543242,8,1,336
S59543242,9,1,368
S59543242,2,1,289
S59543242,3,1,333
S59543242,4,1,1185
S59543242,5,1,414
S59543242,7,1,333
S59543242,8,1,356
S59543242,9,1,373
S59543242,10,1,345
S59543242,11,1,329
S59543242,12,1,349
S59543242,2,1,526
S59543242,3,1,378
S59543242,4,1,334
S59543242,2,1,305
S59543242,3,1,337
S59543242,5,1,320
S59543242,6,1,479
S59543242,7,1,373
S59543242,8,1,376
S59543242,2,1,303
S59543242,3,1,327
S59543242,2,1,440
S59543242,3,1,459
S59543242,4,1,442
S59543242,7,1,352
S59543242,8,1,348
S59543242,9,1,381
S59543242,10,1,394
S59543242,11,1,564
S59543242,12,1,321
S59543242,13,1,417
S59543242,15,1,330
S59543242,16,1,350
S59543242,17,1,334
S59543242,2,1,295
S59543242,3,1,294
S59543242,4,1,320
S59543242,5,1,339
S59543242,7,1,270
S59543242,8,1,361
S59543242,9,1,340
S59543242,10,1,315
S59543242,11,1,360
S59543242,12,1,431
S59543242,13,1,359
S59543242,2,1,272
S59543242,2,1,311
S59543242,3,1,282
S59543242,4,1,332
S59543242,5,1,703
S59543242,6,1,320
S59543242,7,1,386
S59543242,8,1,422
S59543242,2,1,336
S59543242,3,1,312
S59543242,4,1,1441
S59543242,5,1,377
S59543242,6,1,406
S59543242,7,1,345
S59543242,2,1,250
S59543242,3,1,279
S59543242,4,1,337
S59543242,5,1,347
S59543242,6,1,428
S59543242,7,1,455
S59543242,9,1,353
S59543242,10,1,345
S59543242,11,1,320
S59543242,12,1,365
S59543242,13,1,323
S59543242,2,1,342
S59543242,3,1,312
S59543242,2,1,338
S59543242,3,1,304
S59543242,4,1,344
S59543242,5,1,395
S59543242,2,1,282
S59543242,2,1,313
S59543242,3,1,288
S59543242,4,1,354
S59543242,5,1,341
S59543242,7,1,304
S59543242,8,1,280
S59543242,9,1,323
S59543242,10,1,360
S59543242,11,1,341
S59543242,12,1,336
S59543242,13,1,375
S59543242,14,1,385
S59543242,15,1,367
S59543242,2,1,263
S59543242,3,1,308
S59543242,6,1,304
S59543242,7,1,319
S59543242,8,1,393
S59543242,9,1,385
S59543242,10,1,351
S59543242,2,1,293
S59543242,3,1,319
S59543242,4,1,306
S59543242,5,1,383
