"subject","world","step","rt","Cell","decisionNumber","treeDepth"
"S84991550","3ways_3",1,5608,"Start",1,2
"S84991550","3ways_3",6,1712,"Decision",2,1
"S84991550","Equal_2vs5",1,2271,"Start",1,1
"S84991550","Equal_6vs3_mirror",1,2612,"Start",1,1
"S84991550","6vs1_2_mirror",1,2298,"Start",1,1
"S84991550","6vs2",1,2511,"Start",1,1
"S84991550","Equal_8vs8",1,7757,"Start",1,1
"S84991550","Equal_4vs2",1,1767,"Start",1,1
"S84991550","3ways_2",1,2602,"Start",1,2
"S84991550","Loop_1",1,4109,"Start",1,1
"S84991550","4ways_mirror",1,5628,"Start",1,4
"S84991550","4ways_mirror",8,1361,"Decision",2,3
"S84991550","4ways",1,2478,"Start",1,4
"S84991550","4ways",8,1679,"Decision",2,3
"S84991550","Loop_2",1,3234,"Start",1,1
"S84991550","6vs1_2",1,2912,"Start",1,1
"S84991550","3ways_2_mirror",1,8749,"Start",1,2
"S84991550","3ways_2_mirror",8,1728,"Decision",2,1
"S84991550","3ways_4",1,1895,"Start",1,2
"S84991550","Equal_6vs6",1,3865,"Start",1,1
"S84991550","Equal_10vs2_mirror",1,3283,"Start",1,1
"S84991550","Equal_10vs2",1,2226,"Start",1,1
"S84991550","Equal_7vs2",1,1936,"Start",1,1
"S84991550","6vs1_1_mirror",1,2052,"Start",1,1
"S84991550","Equal_2vs5_mirror",1,2402,"Start",1,1
"S84991550","Equal_7vs9",1,4391,"Start",1,1
"S84991550","6vs2_mirror",1,1430,"Start",1,1
"S84991550","Equal_8vs3_mirror",1,1655,"Start",1,1
"S84991550","3ways_1",1,2339,"Start",1,2
"S84991550","Equal_6vs6_mirror",1,3286,"Start",1,1
"S84991550","Loop_1_mirror",1,3466,"Start",1,1
"S84991550","4vs1",1,2058,"Start",1,2
"S84991550","4vs1",4,1156,"Decision",2,1
"S84991550","Equal_4vs2_mirror",1,1711,"Start",1,1
"S57902087","Loop_2_mirror",1,2180,"Start",1,1
"S57902087","3ways_3_mirror",1,5064,"Start",1,3
"S57902087","3ways_3_mirror",3,1122,"Decision",2,2
"S57902087","3ways_3_mirror",5,447,"Decision",3,1
"S57902087","4ways_mirror",1,2443,"Start",1,4
"S57902087","4ways_mirror",3,431,"Decision",2,3
"S57902087","4ways_mirror",12,734,"Decision",3,2
"S57902087","Equal_8vs3_mirror",1,4039,"Start",1,1
"S57902087","Equal_6vs3",1,12189,"Start",1,1
"S57902087","4vs1_mirror",1,1407,"Start",1,1
"S57902087","6vs1_2_mirror",1,2661,"Start",1,1
"S57902087","3ways_4_mirror",1,1869,"Start",1,2
"S57902087","3ways_4_mirror",6,767,"Decision",2,1
"S57902087","Equal_7vs9_mirror",1,3555,"Start",1,1
"S57902087","Equal_7vs9",1,14336,"Start",1,1
"S57902087","4vs1",1,2797,"Start",1,2
"S57902087","4vs1",4,547,"Decision",2,1
"S57902087","Equal_7vs2",1,1640,"Start",1,1
"S57902087","6vs2_mirror",1,1546,"Start",1,1
"S57902087","4ways",1,1590,"Start",1,4
"S57902087","4ways",8,945,"Decision",2,3
"S57902087","6vs1_1_mirror",1,2560,"Start",1,1
"S57902087","Loop_1",1,2340,"Start",1,1
"S57902087","3ways_4",1,1659,"Start",1,2
"S57902087","3ways_4",3,485,"Decision",2,1
"S57902087","Equal_6vs6_mirror",1,7065,"Start",1,1
"S57902087","Loop_1_mirror",1,2478,"Start",1,1
"S57902087","6vs1_1",1,1575,"Start",1,1
"S57902087","Equal_7vs2_mirror",1,1146,"Start",1,1
"S57902087","Equal_4vs2",1,1176,"Start",1,1
"S57902087","Equal_8vs8_mirror",1,2306,"Start",1,1
"S57902087","Equal_8vs3",1,2556,"Start",1,1
"S57902087","Equal_6vs6",1,1305,"Start",1,1
"S57902087","Equal_8vs8",1,1941,"Start",1,1
"S57902087","Loop_2",1,1613,"Start",1,1
"S57902087","3ways_1",1,2143,"Start",1,2
"S57902087","3ways_1",3,484,"Decision",2,1
"S57902087","Equal_6vs3_mirror",1,2226,"Start",1,1
"S57902087","3ways_2",1,1260,"Start",1,2
"S57902087","3ways_2",3,578,"Decision",2,1
"S57902087","6vs2",1,1942,"Start",1,1
"S57902087","3ways_3",1,1920,"Start",1,2
"S57902087","3ways_1_mirror",1,1146,"Start",1,2
"S57902087","3ways_1_mirror",3,405,"Decision",2,1
"S57902087","Equal_10vs2",1,2546,"Start",1,1
"S57902087","6vs1_2",1,3027,"Start",1,1
"S57902087","Equal_10vs2_mirror",1,2117,"Start",1,1
"S57902087","Equal_2vs5_mirror",1,1109,"Start",1,1
"S57902087","Equal_2vs5",1,1548,"Start",1,1
"S57902087","Equal_4vs2_mirror",1,1160,"Start",1,1
"S57902087","3ways_2_mirror",1,1197,"Start",1,2
"S57902087","3ways_2_mirror",3,421,"Decision",2,1
"S2356784","4vs1_mirror",1,3719,"Start",1,1
"S2356784","Loop_1_mirror",1,5279,"Start",1,1
"S2356784","3ways_1",1,1633,"Start",1,2
"S2356784","Equal_7vs2",1,3036,"Start",1,1
"S2356784","3ways_4",1,3266,"Start",1,2
"S2356784","Equal_10vs2_mirror",1,1754,"Start",1,1
"S2356784","3ways_1_mirror",1,2103,"Start",1,2
"S2356784","3ways_1_mirror",7,1746,"Decision",2,1
"S2356784","Equal_8vs8",1,4745,"Start",1,1
"S2356784","3ways_3",1,2284,"Start",1,2
"S2356784","3ways_2",1,2443,"Start",1,2
"S2356784","3ways_3_mirror",1,3444,"Start",1,3
"S2356784","3ways_3_mirror",3,1356,"Decision",2,2
"S2356784","3ways_3_mirror",5,942,"Decision",3,1
"S2356784","Equal_4vs2",1,2046,"Start",1,1
"S2356784","4vs1",1,14308,"Start",1,2
"S2356784","4vs1",4,917,"Decision",2,1
"S2356784","Equal_4vs2_mirror",1,1205,"Start",1,1
"S2356784","6vs1_1_mirror",1,1928,"Start",1,1
"S2356784","Loop_1",1,2286,"Start",1,1
"S2356784","Equal_6vs6",1,2092,"Start",1,1
"S2356784","Equal_6vs6_mirror",1,1609,"Start",1,1
"S2356784","Equal_6vs3_mirror",1,2317,"Start",1,1
"S2356784","6vs1_1",1,1858,"Start",1,1
"S2356784","Equal_2vs5",1,2141,"Start",1,1
"S2356784","6vs1_2",1,1461,"Start",1,1
"S2356784","Equal_10vs2",1,1576,"Start",1,1
"S2356784","Equal_8vs3_mirror",1,1945,"Start",1,1
"S2356784","4ways_mirror",1,1610,"Start",1,4
"S2356784","4ways_mirror",5,706,"Decision",2,3
"S2356784","4ways_mirror",12,941,"Decision",3,2
"S2356784","Loop_2",1,1651,"Start",1,1
"S2356784","Equal_2vs5_mirror",1,1377,"Start",1,1
"S2356784","6vs2_mirror",1,1385,"Start",1,1
"S2356784","Equal_6vs3",1,9222,"Start",1,1
"S2356784","Equal_7vs9",1,2375,"Start",1,1
"S2356784","Equal_7vs9_mirror",1,1935,"Start",1,1
"S2356784","Equal_8vs8_mirror",1,1283,"Start",1,1
"S2356784","6vs2",1,943,"Start",1,1
"S2356784","Loop_2_mirror",1,1528,"Start",1,1
"S2356784","6vs1_2_mirror",1,1473,"Start",1,1
"S2356784","Equal_8vs3",1,2630,"Start",1,1
"S2356784","3ways_2_mirror",1,9373,"Start",1,2
"S2356784","3ways_2_mirror",8,933,"Decision",2,1
"S2356784","4ways",1,1932,"Start",1,4
"S2356784","3ways_4_mirror",1,1573,"Start",1,2
"S2356784","3ways_4_mirror",6,909,"Decision",2,1
"S2356784","Equal_7vs2_mirror",1,986,"Start",1,1
"S19546166","3ways_1",1,3027,"Start",1,2
"S19546166","3ways_1",3,1338,"Decision",2,1
"S19546166","Equal_7vs2_mirror",1,2080,"Start",1,1
"S19546166","4vs1_mirror",1,1648,"Start",1,1
"S19546166","Loop_2",1,1386,"Start",1,1
"S19546166","3ways_4_mirror",1,2511,"Start",1,2
"S19546166","3ways_4_mirror",6,894,"Decision",2,1
"S19546166","Equal_10vs2_mirror",1,1777,"Start",1,1
"S19546166","4ways_mirror",1,1464,"Start",1,4
"S19546166","4ways_mirror",8,1301,"Decision",2,3
"S19546166","4ways_mirror",15,1776,"Decision",3,2
"S19546166","4ways_mirror",16,881,"Decision",4,1
"S19546166","4vs1",1,1870,"Start",1,2
"S19546166","4vs1",4,1580,"Decision",2,1
"S19546166","Equal_4vs2",1,1549,"Start",1,1
"S19546166","6vs2_mirror",1,1824,"Start",1,1
"S19546166","6vs2",1,1083,"Start",1,1
"S19546166","Equal_2vs5_mirror",1,1301,"Start",1,1
"S19546166","3ways_3",1,1078,"Start",1,2
"S19546166","3ways_3",6,772,"Decision",2,1
"S19546166","Loop_2_mirror",1,1955,"Start",1,1
"S19546166","Equal_8vs3",1,7482,"Start",1,1
"S19546166","6vs1_2_mirror",1,1505,"Start",1,1
"S19546166","Equal_6vs3_mirror",1,1015,"Start",1,1
"S19546166","Loop_1",1,1457,"Start",1,1
"S19546166","Equal_6vs3",1,1384,"Start",1,1
"S19546166","3ways_2",1,1089,"Start",1,2
"S19546166","Equal_7vs9",1,1509,"Start",1,1
"S19546166","3ways_3_mirror",1,1207,"Start",1,3
"S19546166","Loop_1_mirror",1,1143,"Start",1,1
"S19546166","3ways_1_mirror",1,1396,"Start",1,2
"S19546166","3ways_2_mirror",1,1644,"Start",1,2
"S19546166","3ways_4",1,2083,"Start",1,2
"S19546166","3ways_4",3,1420,"Decision",2,1
"S19546166","6vs1_2",1,1524,"Start",1,1
"S19546166","Equal_7vs2",1,1577,"Start",1,1
"S19546166","Equal_8vs3_mirror",1,2838,"Start",1,1
"S19546166","6vs1_1_mirror",1,1531,"Start",1,1
"S19546166","Equal_7vs9_mirror",1,1209,"Start",1,1
"S19546166","Equal_6vs6",1,1176,"Start",1,1
"S19546166","6vs1_1",1,1178,"Start",1,1
"S19546166","Equal_10vs2",1,1399,"Start",1,1
"S19546166","Equal_2vs5",1,1340,"Start",1,1
"S19546166","Equal_8vs8_mirror",1,1106,"Start",1,1
"S19546166","Equal_8vs8",1,1067,"Start",1,1
"S19546166","Equal_4vs2_mirror",1,1404,"Start",1,1
"S19546166","4ways",1,1373,"Start",1,4
"S19546166","4ways",5,726,"Decision",2,3
"S19546166","4ways",12,891,"Decision",3,2
"S19546166","Equal_6vs6_mirror",1,1500,"Start",1,1
"S97888932","3ways_3",1,1506,"Start",1,2
"S97888932","3ways_3",6,524,"Decision",2,1
"S97888932","Equal_4vs2_mirror",1,986,"Start",1,1
"S97888932","6vs1_1_mirror",1,1435,"Start",1,1
"S97888932","Equal_7vs2_mirror",1,1375,"Start",1,1
"S97888932","Equal_2vs5_mirror",1,1216,"Start",1,1
"S97888932","4ways",1,1220,"Start",1,4
"S97888932","4ways",3,456,"Decision",2,3
"S97888932","4ways",11,567,"Decision",3,2
"S97888932","4ways",14,609,"Decision",4,1
"S97888932","Equal_6vs3_mirror",1,3313,"Start",1,1
"S97888932","3ways_1",1,1388,"Start",1,2
"S97888932","3ways_1",3,471,"Decision",2,1
"S97888932","Equal_6vs3",1,1409,"Start",1,1
"S97888932","Equal_4vs2",1,1224,"Start",1,1
"S97888932","Equal_6vs6",1,1036,"Start",1,1
"S97888932","3ways_3_mirror",1,995,"Start",1,3
"S97888932","3ways_3_mirror",3,732,"Decision",2,2
"S97888932","3ways_3_mirror",5,478,"Decision",3,1
"S97888932","6vs2",1,1513,"Start",1,1
"S97888932","4vs1_mirror",1,1786,"Start",1,1
"S97888932","Equal_6vs6_mirror",1,988,"Start",1,1
"S97888932","Equal_7vs9",1,1352,"Start",1,1
"S97888932","Equal_8vs8_mirror",1,1018,"Start",1,1
"S97888932","6vs1_2_mirror",1,1484,"Start",1,1
"S97888932","Equal_10vs2_mirror",1,1237,"Start",1,1
"S97888932","Loop_1_mirror",1,1895,"Start",1,1
"S97888932","3ways_1_mirror",1,1031,"Start",1,2
"S97888932","3ways_1_mirror",3,665,"Decision",2,1
"S97888932","Equal_8vs8",1,1995,"Start",1,1
"S97888932","4vs1",1,1261,"Start",1,2
"S97888932","Equal_7vs2",1,1097,"Start",1,1
"S97888932","Loop_1",1,1590,"Start",1,1
"S97888932","4ways_mirror",1,1191,"Start",1,4
"S97888932","4ways_mirror",3,522,"Decision",2,3
"S97888932","4ways_mirror",9,700,"Decision",3,2
"S97888932","4ways_mirror",10,505,"Decision",4,1
"S97888932","Equal_8vs3",1,848,"Start",1,1
"S97888932","Equal_2vs5",1,1020,"Start",1,1
"S97888932","6vs2_mirror",1,1109,"Start",1,1
"S97888932","3ways_2_mirror",1,1224,"Start",1,2
"S97888932","3ways_2_mirror",3,533,"Decision",2,1
"S97888932","Equal_7vs9_mirror",1,1018,"Start",1,1
"S97888932","Equal_8vs3_mirror",1,1138,"Start",1,1
"S97888932","6vs1_2",1,1047,"Start",1,1
"S97888932","Equal_10vs2",1,1339,"Start",1,1
"S97888932","Loop_2",1,1356,"Start",1,1
"S97888932","6vs1_1",1,1022,"Start",1,1
"S97888932","3ways_4_mirror",1,1150,"Start",1,2
"S97888932","3ways_4_mirror",3,525,"Decision",2,1
"S97888932","3ways_4",1,1268,"Start",1,2
"S97888932","3ways_4",3,543,"Decision",2,1
"S97888932","3ways_2",1,1035,"Start",1,2
"S97888932","3ways_2",3,490,"Decision",2,1
"S97888932","Loop_2_mirror",1,1161,"Start",1,1
"S44310801","Equal_4vs2",1,6957,"Start",1,1
"S44310801","6vs2_mirror",1,2383,"Start",1,1
"S44310801","6vs1_2",1,2309,"Start",1,1
"S44310801","Equal_8vs8",1,1805,"Start",1,1
"S44310801","3ways_2_mirror",1,2333,"Start",1,2
"S44310801","3ways_2_mirror",3,638,"Decision",2,1
"S44310801","4ways",1,3553,"Start",1,4
"S44310801","4ways",7,1831,"Decision",2,3
"S44310801","4ways",8,647,"Decision",3,2
"S44310801","6vs2",1,1387,"Start",1,1
"S44310801","3ways_1_mirror",1,1498,"Start",1,2
"S44310801","Loop_2_mirror",1,19237,"Start",1,1
"S44310801","Equal_7vs9",1,2075,"Start",1,1
"S44310801","6vs1_1",1,2716,"Start",1,1
"S44310801","Equal_6vs3",1,2245,"Start",1,1
"S44310801","Equal_4vs2_mirror",1,1962,"Start",1,1
"S44310801","Equal_7vs2",1,947,"Start",1,1
"S44310801","Loop_1_mirror",1,1902,"Start",1,1
"S44310801","3ways_3",1,1078,"Start",1,2
"S44310801","3ways_3",6,11490,"Decision",2,1
"S44310801","4vs1",1,1107,"Start",1,2
"S44310801","4vs1",4,3380,"Decision",2,1
"S44310801","3ways_4_mirror",1,1367,"Start",1,2
"S44310801","3ways_4_mirror",3,1325,"Decision",2,1
"S44310801","3ways_2",1,1507,"Start",1,2
"S44310801","3ways_2",5,688,"Decision",2,1
"S44310801","Equal_10vs2_mirror",1,6585,"Start",1,1
"S44310801","Loop_1",1,2980,"Start",1,1
"S44310801","Equal_2vs5",1,1154,"Start",1,1
"S44310801","3ways_1",1,1154,"Start",1,2
"S44310801","3ways_1",4,2317,"Decision",2,1
"S44310801","Equal_6vs6_mirror",1,1155,"Start",1,1
"S44310801","4vs1_mirror",1,1240,"Start",1,1
"S44310801","6vs1_1_mirror",1,1813,"Start",1,1
"S44310801","3ways_4",1,1547,"Start",1,2
"S44310801","3ways_4",3,623,"Decision",2,1
"S44310801","Equal_8vs3_mirror",1,1267,"Start",1,1
"S44310801","4ways_mirror",1,1430,"Start",1,4
"S44310801","4ways_mirror",8,1112,"Decision",2,3
"S44310801","Equal_6vs3_mirror",1,1036,"Start",1,1
"S44310801","6vs1_2_mirror",1,2815,"Start",1,1
"S44310801","Equal_8vs8_mirror",1,971,"Start",1,1
"S44310801","Equal_7vs2_mirror",1,3444,"Start",1,1
"S44310801","Equal_8vs3",1,2023,"Start",1,1
"S44310801","Equal_10vs2",1,1748,"Start",1,1
"S44310801","Equal_6vs6",1,2031,"Start",1,1
"S44310801","Loop_2",1,1000,"Start",1,1
"S44310801","Equal_2vs5_mirror",1,1170,"Start",1,1
"S44310801","Equal_7vs9_mirror",1,2697,"Start",1,1
"S44310801","3ways_3_mirror",1,3064,"Start",1,3
"S40001880","3ways_1",1,9229,"Start",1,2
"S40001880","3ways_1",4,985,"Decision",2,1
"S40001880","Equal_8vs8",1,2752,"Start",1,1
"S40001880","Equal_8vs3_mirror",1,4640,"Start",1,1
"S40001880","3ways_2_mirror",1,3424,"Start",1,2
"S40001880","3ways_2_mirror",3,633,"Decision",2,1
"S40001880","6vs2",1,1898,"Start",1,1
"S40001880","Equal_6vs6",1,1922,"Start",1,1
"S40001880","3ways_4_mirror",1,1561,"Start",1,2
"S40001880","3ways_4_mirror",3,663,"Decision",2,1
"S40001880","Equal_4vs2",1,1352,"Start",1,1
"S40001880","Equal_2vs5",1,930,"Start",1,1
"S40001880","Equal_4vs2_mirror",1,1285,"Start",1,1
"S40001880","6vs1_2_mirror",1,1666,"Start",1,1
"S40001880","3ways_2",1,1911,"Start",1,2
"S40001880","3ways_2",3,656,"Decision",2,1
"S40001880","Equal_10vs2_mirror",1,1169,"Start",1,1
"S40001880","Equal_7vs9_mirror",1,4309,"Start",1,1
"S40001880","6vs1_1_mirror",1,1409,"Start",1,1
"S40001880","Equal_10vs2",1,1408,"Start",1,1
"S40001880","3ways_4",1,1794,"Start",1,2
"S40001880","3ways_4",3,719,"Decision",2,1
"S40001880","Loop_1_mirror",1,2184,"Start",1,1
"S40001880","Loop_2",1,4169,"Start",1,1
"S40001880","Equal_2vs5_mirror",1,1414,"Start",1,1
"S40001880","Equal_7vs2",1,1245,"Start",1,1
"S40001880","Loop_2_mirror",1,1310,"Start",1,1
"S40001880","Equal_6vs3_mirror",1,1493,"Start",1,1
"S40001880","3ways_1_mirror",1,1217,"Start",1,2
"S40001880","3ways_1_mirror",3,754,"Decision",2,1
"S40001880","Equal_8vs8_mirror",1,4336,"Start",1,1
"S40001880","4vs1_mirror",1,2027,"Start",1,1
"S40001880","Loop_1",1,1706,"Start",1,1
"S40001880","6vs1_2",1,2327,"Start",1,1
"S40001880","3ways_3",1,2402,"Start",1,2
"S40001880","4ways_mirror",1,1422,"Start",1,4
"S40001880","4ways_mirror",3,620,"Decision",2,3
"S40001880","4ways_mirror",9,1227,"Decision",3,2
"S40001880","4ways_mirror",10,504,"Decision",4,1
"S40001880","Equal_6vs6_mirror",1,2073,"Start",1,1
"S40001880","Equal_8vs3",1,1652,"Start",1,1
"S40001880","3ways_3_mirror",1,1353,"Start",1,3
"S40001880","3ways_3_mirror",3,1195,"Decision",2,2
"S40001880","3ways_3_mirror",5,520,"Decision",3,1
"S40001880","4ways",1,2089,"Start",1,4
"S40001880","4ways",3,500,"Decision",2,3
"S40001880","4ways",9,1059,"Decision",3,2
"S40001880","4ways",10,535,"Decision",4,1
"S40001880","Equal_7vs9",1,4392,"Start",1,1
"S40001880","4vs1",1,1885,"Start",1,2
"S40001880","Equal_7vs2_mirror",1,1097,"Start",1,1
"S40001880","Equal_6vs3",1,3701,"Start",1,1
"S15975550","Equal_6vs3_mirror",1,3306,"Start",1,1
"S15975550","Equal_7vs9",1,1934,"Start",1,1
"S15975550","Loop_1_mirror",1,3800,"Start",1,1
"S15975550","Loop_2_mirror",1,3063,"Start",1,1
"S15975550","Equal_7vs9_mirror",1,4429,"Start",1,1
"S15975550","4ways",1,11860,"Start",1,4
"S15975550","4ways",3,608,"Decision",2,3
"S15975550","4ways",11,1136,"Decision",3,2
"S15975550","4ways",12,616,"Decision",4,1
"S15975550","4vs1_mirror",1,2286,"Start",1,1
"S15975550","6vs1_2",1,2161,"Start",1,1
"S15975550","6vs2_mirror",1,2228,"Start",1,1
"S15975550","3ways_2",1,2020,"Start",1,2
"S15975550","3ways_2",3,656,"Decision",2,1
"S15975550","3ways_2_mirror",1,1815,"Start",1,2
"S15975550","3ways_2_mirror",3,584,"Decision",2,1
"S15975550","Equal_10vs2_mirror",1,4444,"Start",1,1
"S15975550","4vs1",1,2518,"Start",1,2
"S15975550","Equal_2vs5_mirror",1,2191,"Start",1,1
"S15975550","Equal_6vs3",1,3310,"Start",1,1
"S15975550","Equal_6vs6_mirror",1,2102,"Start",1,1
"S15975550","3ways_3_mirror",1,1909,"Start",1,3
"S15975550","3ways_3_mirror",3,609,"Decision",2,2
"S15975550","3ways_3_mirror",7,1088,"Decision",3,1
"S15975550","Equal_4vs2_mirror",1,1561,"Start",1,1
"S15975550","Equal_2vs5",1,1323,"Start",1,1
"S15975550","Equal_8vs8_mirror",1,2108,"Start",1,1
"S15975550","6vs1_1_mirror",1,1368,"Start",1,1
"S15975550","Equal_4vs2",1,1178,"Start",1,1
"S15975550","Equal_6vs6",1,2660,"Start",1,1
"S15975550","Equal_7vs2",1,2917,"Start",1,1
"S15975550","4ways_mirror",1,1815,"Start",1,4
"S15975550","4ways_mirror",5,520,"Decision",2,3
"S15975550","4ways_mirror",11,624,"Decision",3,2
"S15975550","4ways_mirror",12,471,"Decision",4,1
"S15975550","6vs2",1,1426,"Start",1,1
"S15975550","Equal_8vs8",1,1615,"Start",1,1
"S15975550","Equal_7vs2_mirror",1,1979,"Start",1,1
"S15975550","3ways_1",1,2786,"Start",1,2
"S15975550","Loop_1",1,1669,"Start",1,1
"S15975550","6vs1_2_mirror",1,2694,"Start",1,1
"S15975550","3ways_3",1,1425,"Start",1,2
"S15975550","3ways_1_mirror",1,1260,"Start",1,2
"S15975550","3ways_1_mirror",3,568,"Decision",2,1
"S15975550","Equal_8vs3_mirror",1,1108,"Start",1,1
"S15975550","3ways_4_mirror",1,2093,"Start",1,2
"S15975550","3ways_4_mirror",3,616,"Decision",2,1
"S15975550","Loop_2",1,1982,"Start",1,1
"S15975550","Equal_10vs2",1,2719,"Start",1,1
"S15975550","6vs1_1",1,1395,"Start",1,1
"S15975550","Equal_8vs3",1,1713,"Start",1,1
"S15975550","3ways_4",1,1724,"Start",1,2
"S15975550","3ways_4",3,512,"Decision",2,1
"S1348601","3ways_1",1,13162,"Start",1,2
"S1348601","3ways_1",4,2248,"Decision",2,1
"S1348601","Equal_6vs6_mirror",1,3718,"Start",1,1
"S1348601","Equal_8vs3",1,3259,"Start",1,1
"S1348601","4vs1_mirror",1,2460,"Start",1,1
"S1348601","4vs1",1,2178,"Start",1,2
"S1348601","4vs1",4,1256,"Decision",2,1
"S1348601","Equal_2vs5_mirror",1,1472,"Start",1,1
"S1348601","Equal_10vs2",1,2619,"Start",1,1
"S1348601","Equal_7vs2_mirror",1,2190,"Start",1,1
"S1348601","3ways_4",1,2103,"Start",1,2
"S1348601","3ways_4",3,1176,"Decision",2,1
"S1348601","6vs2_mirror",1,1168,"Start",1,1
"S1348601","4ways_mirror",1,1619,"Start",1,4
"S1348601","4ways_mirror",5,1448,"Decision",2,3
"S1348601","Loop_2",1,1452,"Start",1,1
"S1348601","Loop_1",1,1614,"Start",1,1
"S1348601","6vs2",1,1535,"Start",1,1
"S1348601","Equal_4vs2",1,769,"Start",1,1
"S1348601","Equal_2vs5",1,951,"Start",1,1
"S1348601","Equal_7vs9",1,1315,"Start",1,1
"S1348601","Equal_6vs3",1,1807,"Start",1,1
"S1348601","3ways_4_mirror",1,1289,"Start",1,2
"S1348601","3ways_4_mirror",3,1345,"Decision",2,1
"S1348601","6vs1_2_mirror",1,1350,"Start",1,1
"S1348601","Equal_6vs6",1,1034,"Start",1,1
"S1348601","6vs1_1",1,1136,"Start",1,1
"S1348601","Equal_7vs9_mirror",1,2034,"Start",1,1
"S1348601","3ways_3_mirror",1,1042,"Start",1,3
"S1348601","3ways_3_mirror",3,616,"Decision",2,2
"S1348601","3ways_3_mirror",10,712,"Decision",3,1
"S1348601","Equal_8vs3_mirror",1,1022,"Start",1,1
"S1348601","Equal_7vs2",1,1051,"Start",1,1
"S1348601","Loop_2_mirror",1,995,"Start",1,1
"S1348601","Equal_8vs8_mirror",1,870,"Start",1,1
"S1348601","3ways_2_mirror",1,1203,"Start",1,2
"S1348601","3ways_2_mirror",3,640,"Decision",2,1
"S1348601","3ways_2",1,927,"Start",1,2
"S1348601","3ways_2",3,520,"Decision",2,1
"S1348601","Equal_6vs3_mirror",1,879,"Start",1,1
"S1348601","Loop_1_mirror",1,1754,"Start",1,1
"S1348601","6vs1_2",1,1827,"Start",1,1
"S1348601","Equal_10vs2_mirror",1,1625,"Start",1,1
"S1348601","4ways",1,1131,"Start",1,4
"S1348601","4ways",3,433,"Decision",2,3
"S1348601","4ways",9,616,"Decision",3,2
"S1348601","4ways",16,640,"Decision",4,1
"S1348601","Equal_8vs8",1,1362,"Start",1,1
"S1348601","Equal_4vs2_mirror",1,991,"Start",1,1
"S1348601","6vs1_1_mirror",1,991,"Start",1,1
"S12508800","Equal_6vs6_mirror",1,2223,"Start",1,1
"S12508800","3ways_3_mirror",1,1537,"Start",1,3
"S12508800","3ways_2_mirror",1,2410,"Start",1,2
"S12508800","3ways_2_mirror",8,2222,"Decision",2,1
"S12508800","4ways",1,4168,"Start",1,4
"S12508800","4ways",3,1748,"Decision",2,3
"S12508800","4ways",9,1132,"Decision",3,2
"S12508800","4ways",10,746,"Decision",4,1
"S12508800","3ways_2",1,3646,"Start",1,2
"S12508800","3ways_2",8,1011,"Decision",2,1
"S12508800","Equal_10vs2_mirror",1,1680,"Start",1,1
"S12508800","Equal_6vs3",1,1643,"Start",1,1
"S12508800","Equal_2vs5_mirror",1,6541,"Start",1,1
"S12508800","Equal_7vs2_mirror",1,1339,"Start",1,1
"S12508800","Equal_7vs9",1,1322,"Start",1,1
"S12508800","6vs1_2_mirror",1,1899,"Start",1,1
"S12508800","3ways_3",1,1576,"Start",1,2
"S12508800","Equal_8vs3",1,1414,"Start",1,1
"S12508800","4vs1",1,1102,"Start",1,2
"S12508800","4vs1",4,592,"Decision",2,1
"S12508800","Loop_2_mirror",1,1201,"Start",1,1
"S12508800","Equal_2vs5",1,1358,"Start",1,1
"S12508800","3ways_1_mirror",1,1448,"Start",1,2
"S12508800","6vs1_1",1,1689,"Start",1,1
"S12508800","4ways_mirror",1,1223,"Start",1,4
"S12508800","4ways_mirror",5,952,"Decision",2,3
"S12508800","4ways_mirror",6,416,"Decision",3,2
"S12508800","4ways_mirror",14,864,"Decision",4,1
"S12508800","Equal_10vs2",1,1401,"Start",1,1
"S12508800","Equal_4vs2_mirror",1,1685,"Start",1,1
"S12508800","Equal_8vs8",1,1277,"Start",1,1
"S12508800","Equal_8vs3_mirror",1,988,"Start",1,1
"S12508800","4vs1_mirror",1,1252,"Start",1,1
"S12508800","Equal_4vs2",1,956,"Start",1,1
"S12508800","Equal_7vs9_mirror",1,2534,"Start",1,1
"S12508800","6vs2",1,1063,"Start",1,1
"S12508800","3ways_4_mirror",1,1353,"Start",1,2
"S12508800","3ways_4_mirror",3,560,"Decision",2,1
"S12508800","Equal_7vs2",1,1219,"Start",1,1
"S12508800","6vs1_1_mirror",1,1551,"Start",1,1
"S12508800","Equal_6vs6",1,1197,"Start",1,1
"S12508800","6vs1_2",1,1374,"Start",1,1
"S12508800","Equal_8vs8_mirror",1,1721,"Start",1,1
"S12508800","Loop_1",1,1012,"Start",1,1
"S12508800","Loop_1_mirror",1,989,"Start",1,1
"S12508800","Loop_2",1,1232,"Start",1,1
"S12508800","Equal_6vs3_mirror",1,1313,"Start",1,1
