subject	world	trialNo	steps	path	times
S46572065	hard_hallway_0_copy	16	273	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(7,6);p(8,6);p(9,6);p(10,6);p(11,6);p(12,6);p(13,6);p(14,6);p(15,6);p(15,5);p(15,4);p(15,3);p(15,2);p(15,1);p(15,0);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);	5723;371;460;362;370;318;334;740;1373;287;480;381;1084;5896;568;417;553;708;443;422;403;1542;297;394;360;349;353;351;713;592;1020;306;
S46572065	hard_two_loops_2	17	303	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	4893;514;897;436;1044;317;1304;320;371;389;971;326;332;385;253;1069;445;981;333;358;405;517;465;380;990;414;1000;326;341;478;
S46572065	hard_hallway_1_rotate	18	318	p(10,4)p(10,3);p(9,3);p(8,3);p(7,3);p(7,2);p(7,1);p(7,0);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(6,5);	7343;821;797;414;1042;316;323;928;310;513;691;956;420;1061;1052;
S46572065	hard_hallway_1	19	333	p(4,0)p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(3,6);p(2,6);p(1,6);	8442;611;637;759;1602;343;609;1280;288;311;551;405;924;849;1635;
S46572065	hard_two_big_rooms_1	20	344	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	3994;978;373;891;388;553;1288;488;431;451;381;
S46572065	hard_two_loops_0	21	374	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	4373;873;630;1696;422;267;342;6869;372;809;647;826;741;1049;368;367;965;334;384;942;355;747;403;759;1144;1387;350;2225;387;584;
S46572065	hard_two_big_rooms_0	22	416	p(7,0)p(8,0);p(8,1);p(8,2);p(8,3);p(9,3);p(10,3);p(10,4);p(10,5);p(10,6);p(11,6);p(12,6);p(11,6);p(10,6);p(10,5);p(10,4);p(10,3);p(10,2);p(10,1);p(10,0);p(11,0);p(12,0);p(11,0);p(10,0);p(10,1);p(10,2);p(10,3);p(9,3);p(8,3);p(8,2);p(8,1);p(8,0);p(7,0);p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	8506;624;417;349;646;325;1309;354;343;1243;461;1276;406;358;447;426;409;366;562;1311;360;1358;327;364;479;359;347;454;339;499;377;648;417;423;533;317;1062;294;910;398;372;782;
S46572065	hard_hallway_0	23	450	p(14,5)p(13,5);p(12,5);p(11,5);p(10,5);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);p(7,1);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(12,2);p(12,3);	3731;370;428;428;505;1658;449;444;808;473;1015;402;766;575;2697;390;328;352;738;1854;280;382;778;432;355;396;628;590;657;1067;372;363;682;338;
S89051262	easy_spider_2	1	10	p(4,5)p(4,4);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	5969;623;530;431;4023;544;544;528;408;1064;
S89051262	easy_spider_3_copy	2	19	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	2797;816;535;568;704;616;752;872;464;
S89051262	easy_spider_1	3	44	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(8,4);p(8,5);p(8,6);p(8,5);p(8,4);p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	5083;464;504;1975;504;488;1128;384;424;1017;495;464;816;664;881;952;791;616;593;543;512;1432;424;1176;481;
S89051262	easy_large_loop_2	4	57	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	4455;504;528;608;560;1104;1208;520;463;577;816;512;552;
S89051262	easy_large_loop_2_copy	5	88	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	2444;537;504;536;479;624;568;1008;4425;511;944;384;472;496;977;495;1016;456;544;632;488;504;544;625;487;488;496;448;497;407;600;
S89051262	easy_spider_3	6	103	p(2,3)p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	2916;512;1080;432;1048;480;720;544;680;1071;913;896;991;648;721;
S89051262	easy_large_loop_1	7	110	p(0,4)p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	2885;632;648;712;960;584;1073;
S89051262	easy_labyrinth	8	116	p(0,2)p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	2915;560;584;496;936;544;
S89051262	medium_library	9	125	p(1,3)p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(7,1);p(7,0);	1767;536;784;536;680;3911;617;1127;481;
S89051262	medium_roomG_copy	10	142	p(6,3)p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(12,1);p(13,1);p(12,1);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	2845;544;480;489;560;1784;600;4007;584;904;504;656;464;632;712;721;1063;
S89051262	medium_cathedral	11	177	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(4,8);p(5,8);p(6,8);p(7,8);p(6,8);p(5,8);p(4,8);p(4,7);p(4,6);p(4,5);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	3395;489;2119;416;433;455;2599;536;2248;560;2945;528;480;519;504;480;456;544;1736;552;576;1432;552;544;584;600;480;552;544;560;560;584;888;488;440;
S89051262	medium_library_rotate	12	180	p(2,1)p(2,2);p(2,3);p(3,3);	2566;500;888;
S89051262	medium_roomG	13	185	p(3,3)p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	3990;479;4146;454;1064;
S89051262	medium_cubicles	14	204	p(0,0)p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(4,4);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,6);	5089;472;672;1241;520;503;640;2840;576;2704;657;2559;495;1049;424;488;472;624;1007;
S89051262	medium_cathedral_copy	15	231	p(4,4)p(5,4);p(6,4);p(7,4);p(8,4);p(8,3);p(8,2);p(8,1);p(8,0);p(9,0);p(10,0);p(9,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(7,4);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	2549;455;456;505;2103;521;591;624;1185;464;1223;632;2128;432;800;824;704;728;1432;552;800;416;496;640;912;424;480;
S89051262	hard_hallway_1	16	250	p(4,0)p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,1);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,6);p(2,6);p(1,6);	3749;743;679;584;505;4359;592;496;529;663;680;2168;432;640;672;464;480;896;536;
S89051262	hard_two_big_rooms_0	17	271	p(7,0)p(8,0);p(8,1);p(8,2);p(8,3);p(9,3);p(10,3);p(10,2);p(10,1);p(10,0);p(11,0);p(12,0);p(11,0);p(10,0);p(10,1);p(10,2);p(10,3);p(10,4);p(10,5);p(10,6);p(11,6);p(12,6);	3146;1016;1552;904;592;504;1648;458;470;1167;425;1240;512;752;520;488;736;472;416;839;496;
S89051262	hard_two_loops_2	18	299	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);	3330;2367;600;648;1105;464;999;480;584;458;1062;472;424;512;584;544;480;472;440;512;504;456;976;1117;2051;424;1441;343;
S89051262	hard_two_big_rooms_1	19	305	p(8,3)p(9,3);p(10,3);p(11,3);p(11,4);p(11,5);p(11,6);	6220;568;624;1095;409;367;
S89051262	hard_hallway_1_rotate	20	314	p(10,4)p(10,3);p(9,3);p(8,3);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(6,5);	9890;880;464;873;983;608;936;520;1080;
S89051262	hard_hallway_0	21	324	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	2803;600;616;704;984;928;591;1009;461;866;
S89051262	hard_two_loops_0	22	354	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	5735;736;775;888;673;583;680;960;896;1113;575;1048;481;1335;520;632;496;440;448;1040;616;1423;1289;736;1128;791;505;448;839;768;
S89051262	hard_hallway_0_copy	23	386	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(7,6);p(8,6);p(9,6);p(10,6);p(11,6);p(12,6);p(13,6);p(14,6);p(15,6);p(15,5);p(15,4);p(15,3);p(15,2);p(15,1);p(15,0);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);	4581;655;496;536;521;432;745;630;664;560;720;720;1024;1544;960;1299;541;648;824;1056;1496;1224;816;736;600;480;720;584;680;697;895;800;
S23442377	easy_large_loop_2	1	21	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	4276;902;799;854;807;1685;1322;831;748;768;1063;809;779;813;1121;740;719;961;970;872;826;
S23442377	easy_large_loop_2_copy	2	52	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	6745;839;739;1213;703;857;830;1027;2604;730;764;671;684;721;969;722;1294;704;717;849;1569;621;652;641;686;686;656;622;593;910;1014;
S23442377	easy_spider_3_copy	3	61	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	4134;828;874;745;735;809;705;1218;793;
S23442377	easy_spider_3	4	68	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	3449;715;748;701;1183;798;764;
S23442377	easy_spider_2	5	82	p(4,5)p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	2973;706;749;758;3933;1091;870;752;1017;1056;895;812;719;1091;
S23442377	easy_spider_1	6	113	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(8,4);p(8,5);p(8,6);p(8,5);p(8,4);p(8,3);p(7,3);p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	3202;842;920;933;659;708;830;753;800;1215;747;717;701;686;766;888;763;827;1139;736;828;756;810;1021;765;688;733;1481;1342;1154;766;
S23442377	easy_large_loop_1	7	120	p(0,4)p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	2742;1547;747;797;964;715;1329;
S23442377	easy_labyrinth	8	126	p(0,2)p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	2682;797;672;748;1090;799;
S23442377	medium_cathedral_copy	9	161	p(4,4)p(5,4);p(6,4);p(7,4);p(8,4);p(8,3);p(8,2);p(8,1);p(8,0);p(9,0);p(10,0);p(9,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(8,6);p(8,7);p(8,8);p(8,7);p(8,6);p(8,5);p(8,4);p(7,4);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	1708;746;636;699;721;947;688;687;874;688;1393;688;2207;800;745;626;1893;812;923;778;1205;967;690;702;765;751;750;723;683;668;656;658;1808;715;721;
S23442377	medium_library_rotate	10	164	p(2,1)p(2,2);p(2,3);p(3,3);	2098;699;1439;
S23442377	medium_roomG	11	169	p(3,3)p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	2595;766;1012;798;1107;
S23442377	medium_cubicles	12	180	p(0,0)p(1,0);p(2,0);p(3,0);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(5,5);p(5,6);	1852;779;796;2118;811;1531;801;1107;1172;2277;1286;
S23442377	medium_cathedral	13	215	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(4,8);p(5,8);p(6,8);p(7,8);p(6,8);p(5,8);p(4,8);p(4,7);p(4,6);p(4,5);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	1918;810;765;814;779;702;923;660;1725;984;668;705;635;636;656;686;655;1362;1268;655;658;1293;1092;688;641;801;792;716;657;628;875;1093;1624;795;810;
S23442377	medium_roomG_copy	14	232	p(6,3)p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(12,1);p(13,1);p(12,1);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	2351;639;625;630;667;1701;733;1014;743;1745;719;770;703;795;690;626;873;
S23442377	medium_library	15	241	p(1,3)p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(7,1);p(7,0);	1660;784;781;734;670;1278;828;1258;1137;
S23442377	hard_two_big_rooms_0	16	283	p(7,0)p(8,0);p(8,1);p(8,2);p(8,3);p(9,3);p(10,3);p(10,2);p(10,1);p(10,0);p(11,0);p(12,0);p(11,0);p(10,0);p(10,1);p(10,2);p(10,3);p(10,4);p(10,5);p(10,6);p(11,6);p(12,6);p(11,6);p(10,6);p(10,5);p(10,4);p(10,3);p(9,3);p(8,3);p(8,2);p(8,1);p(8,0);p(7,0);p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	2392;761;671;762;656;640;828;715;718;918;830;1000;855;780;747;859;1305;1689;1013;1620;1028;1214;1607;791;762;1012;705;782;785;716;1078;702;704;717;1848;949;889;749;799;857;784;903;
S23442377	hard_two_loops_0	17	323	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(6,5);p(6,6);p(6,7);p(7,7);p(8,7);p(9,7);p(10,7);p(11,7);p(12,7);p(12,6);p(12,5);p(12,4);p(12,3);p(12,2);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	5591;748;949;981;703;721;697;705;767;934;719;1796;859;940;860;751;747;686;1673;797;674;719;674;701;736;717;1530;706;688;893;718;669;736;683;1529;909;1159;1530;810;971;
S23442377	hard_hallway_0	18	333	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	3112;955;767;779;734;873;682;1266;797;812;
S23442377	hard_hallway_1_rotate	19	342	p(10,4)p(10,3);p(9,3);p(8,3);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(6,5);	1990;799;791;704;718;763;766;782;1170;
S23442377	hard_two_big_rooms_1	20	353	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	1995;838;687;1151;1092;749;998;671;657;680;722;
S23442377	hard_two_loops_2	21	383	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	3820;907;859;640;1060;689;735;721;1081;1012;1576;614;673;656;671;642;642;656;638;670;611;638;624;653;751;667;718;1041;611;747;
S23442377	hard_hallway_1	22	406	p(4,0)p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(7,8);p(7,9);p(6,9);p(5,9);p(4,9);p(3,9);p(2,9);p(1,9);p(0,9);p(0,8);p(0,7);p(0,6);p(1,6);	3065;780;704;889;737;892;625;766;702;700;667;748;642;2522;683;674;769;641;625;701;720;650;812;
S23442377	hard_hallway_0_copy	23	434	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(7,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(12,2);	2184;812;782;671;668;653;656;719;769;670;669;765;874;2371;627;809;688;688;685;684;764;707;621;760;640;639;1189;622;
S58285558	easy_spider_2	1	22	p(4,5)p(3,5);p(2,5);p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	2813;296;450;307;557;297;320;636;320;2644;365;399;1076;315;1006;302;442;324;338;438;342;627;
S58285558	easy_large_loop_2	2	35	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	2494;482;364;358;390;882;1605;348;384;317;867;353;367;
S58285558	easy_spider_1	3	72	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(8,4);p(8,5);p(8,6);p(8,5);p(8,4);p(8,3);p(7,3);p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	4538;322;333;1008;311;369;611;314;342;867;259;292;294;319;300;346;354;328;666;299;320;288;285;336;320;373;302;735;279;376;331;328;470;558;339;806;360;
S58285558	easy_large_loop_2_copy	4	87	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	2502;298;461;479;430;383;347;1093;376;523;378;365;343;326;800;
S58285558	easy_large_loop_1	5	102	p(0,4)p(0,5);p(0,6);p(0,7);p(0,8);p(0,7);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	1865;500;360;336;777;1320;430;390;476;315;471;348;436;362;644;
S58285558	easy_spider_3_copy	6	125	p(2,5)p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	3870;319;332;369;289;482;310;717;299;374;303;1108;542;428;433;328;791;385;356;563;436;543;341;
S58285558	easy_labyrinth	7	139	p(0,2)p(0,3);p(0,4);p(0,5);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	3263;332;370;469;625;343;314;334;417;714;312;323;566;379;
S58285558	easy_spider_3	8	158	p(2,3)p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,4);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	1409;260;531;366;667;269;329;316;350;357;555;385;318;337;413;366;1055;304;332;
S58285558	medium_cathedral_copy	9	165	p(4,4)p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	1416;294;320;742;760;314;384;
S58285558	medium_library	10	180	p(1,3)p(1,2);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(6,3);p(6,2);p(6,1);p(7,1);p(7,0);	1291;324;711;271;329;296;437;366;322;771;794;272;291;754;309;
S58285558	medium_roomG	11	189	p(3,3)p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	1396;404;656;287;653;368;1563;436;634;
S58285558	medium_cubicles	12	200	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(5,5);p(5,6);	2297;372;1151;504;603;453;590;455;506;694;659;
S58285558	medium_cathedral	13	205	p(2,4)p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	1200;283;757;382;309;
S58285558	medium_roomG_copy	14	232	p(6,3)p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(12,1);p(13,1);p(12,1);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	2601;344;302;1046;362;548;771;267;320;299;345;298;370;351;384;1132;317;685;296;810;279;373;327;325;344;400;653;
S58285558	medium_library_rotate	15	241	p(2,1)p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,3);	1261;284;674;296;399;299;315;857;295;
S58285558	hard_hallway_1_rotate	16	250	p(10,4)p(10,5);p(10,6);p(10,7);p(9,7);p(8,7);p(8,6);p(8,5);p(7,5);p(6,5);	4289;308;390;304;348;1368;278;306;341;
S58285558	hard_two_big_rooms_0	17	260	p(7,0)p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	3348;346;345;340;457;377;1029;310;354;652;
S58285558	hard_two_loops_0	18	290	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	2427;476;495;818;321;312;338;365;364;736;342;487;436;641;368;435;394;357;295;901;332;331;694;307;422;635;479;294;403;306;
S58285558	hard_hallway_0_copy	19	316	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(12,2);	7209;726;346;382;319;292;279;453;806;307;389;363;6276;306;339;315;486;317;376;319;329;406;346;299;744;315;
S58285558	hard_hallway_0	20	326	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	4511;300;315;306;311;636;445;839;286;293;
S58285558	hard_hallway_1	21	347	p(4,0)p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(7,8);p(6,8);p(5,8);p(5,9);p(4,9);p(3,9);p(3,8);p(3,7);p(3,6);p(2,6);p(1,6);	2140;291;312;374;283;307;373;582;1743;519;324;935;325;373;1336;442;931;332;304;905;326;
S58285558	hard_two_big_rooms_1	22	358	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	3116;357;343;472;323;353;646;289;347;335;321;
S58285558	hard_two_loops_2	23	388	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	5109;375;437;345;458;297;508;357;311;324;710;277;275;309;257;323;273;810;355;341;458;497;297;554;335;330;480;349;298;481;
S33081950	easy_spider_3_copy	1	9	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	4250;687;672;672;561;968;967;1000;440;
S33081950	easy_large_loop_1	2	16	p(0,4)p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	9752;720;511;496;824;480;816;
